-480   0   81.0045
-472   0   80.5018
-464   0   79.3186
-456   0   78.0306
-448   0   76.683
-440   0   75.2046
-432   0   73.7022
-424   0   72.2071
-416   0   70.7351
-408   0   69.3565
-400   0   68.0193
-392   0   66.6933
-384   0   65.3758
-376   0   64.0656
-368   0   62.7312
-360   0   61.3399
-352   0   59.9038
-344   0   58.4031
-336   0   56.8182
-328   0   55.1267
-320   0   53.3725
-312   0   51.6008
-304   0   49.8308
-296   0   48.0978
-288   0   46.3977
-280   0   44.718
-272   0   43.0497
-264   0   41.3934
-256   0   39.7603
-248   0   38.1733
-240   0   36.6838
-232   0   35.2369
-224   0   33.8268
-216   0   32.4508
-208   0   31.1451
-200   0   29.8007
-192   0   28.496
-184   0   27.218
-176   0   25.9645
-168   0   24.7343
-160   0   23.526
-152   0   22.3387
-144   0   21.1715
-136   0   20.0234
-128   0   18.8935
-120   0   17.7808
-112   0   16.6844
-104   0   15.6032
-96   0   14.5361
-88   0   13.4818
-80   0   12.4388
-72   0   11.4056
-64   0   10.3799
-56   0   9.35915
-48   0   8.33989
-40   0   7.31721
-32   0   6.28371
-24   0   5.22711
-16   0   4.12464
-8   0   2.93107
0   0   0
8   0   1.11561
16   0   0.662798
24   0   0.265102
32   0   -0.118817
40   0   -0.502603
48   0   -0.886599
56   0   -1.27296
64   0   -1.66445
72   0   -2.06425
80   0   -2.47591
88   0   -2.90335
96   0   -3.351
104   0   -3.82388
112   0   -4.32784
120   0   -4.86983
128   0   -5.4583
136   0   -6.10388
144   0   -6.8203
152   0   -7.62608
160   0   -8.54741
168   0   -9.62358
176   0   -10.9185
184   0   -12.5465
192   0   -14.7291
200   0   -25.0312
208   0   -25.0312
216   0   -25.0312
224   0   -25.0312
232   0   -25.0312
240   0   -25.0312
248   0   -25.0312
256   0   -25.0312
264   0   -25.0312
272   0   -25.0312
280   0   -25.0312
288   0   -17.6878
296   0   -6.32407
304   0   2.00951
312   0   8.57643
320   0   13.9426
328   0   18.5324
336   0   22.8252
344   0   26.9572
352   0   30.9953
360   0   34.9781
368   0   38.9311
376   0   42.8724
384   0   46.8157
392   0   50.7556
400   0   54.7011
408   0   58.6473
416   0   62.5828
424   0   66.4929
432   0   70.3628
440   0   74.1797
448   0   77.9343
456   0   81.6195
464   0   85.2266
472   0   88.7443
480   0   88.7117
-480   8   81.5071
-472   8   80.8429
-464   8   79.6303
-456   8   78.1761
-448   8   76.7048
-440   8   75.2132
-432   8   73.7121
-424   8   72.2183
-416   8   70.7472
-408   8   69.3172
-400   8   67.9186
-392   8   66.5352
-384   8   65.1581
-376   8   63.7786
-368   8   62.3798
-360   8   60.9455
-352   8   59.4707
-344   8   57.9451
-336   8   56.3601
-328   8   54.7129
-320   8   53.0225
-312   8   51.3131
-304   8   49.6033
-296   8   47.91
-288   8   46.2376
-280   8   44.5842
-272   8   42.9482
-264   8   41.3323
-256   8   39.7453
-248   8   38.2033
-240   8   36.7131
-232   8   35.2657
-224   8   33.8552
-216   8   32.4786
-208   8   31.1338
-200   8   29.8007
-192   8   28.496
-184   8   27.218
-176   8   25.9645
-168   8   24.7343
-160   8   23.526
-152   8   22.3387
-144   8   21.1715
-136   8   20.0234
-128   8   18.8935
-120   8   17.7808
-112   8   16.6844
-104   8   15.6032
-96   8   14.5361
-88   8   13.4818
-80   8   12.4388
-72   8   11.4056
-64   8   10.3799
-56   8   9.35915
-48   8   8.33989
-40   8   7.31721
-32   8   6.28371
-24   8   5.22711
-16   8   4.12464
-8   8   2.93107
0   8   1.51897
8   8   1.11561
16   8   0.662798
24   8   0.265102
32   8   -0.118817
40   8   -0.502603
48   8   -0.886599
56   8   -1.27296
64   8   -1.66445
72   8   -2.06425
80   8   -2.47591
88   8   -2.90335
96   8   -3.351
104   8   -3.82388
112   8   -4.32784
120   8   -4.86983
128   8   -5.4583
136   8   -6.10388
144   8   -6.8203
152   8   -7.62608
160   8   -8.54741
168   8   -9.62358
176   8   -10.9185
184   8   -12.5465
192   8   -14.7291
200   8   -17.0756
208   8   -18.6318
216   8   -19.3207
224   8   -19.5841
232   8   -19.5871
240   8   -19.3866
248   8   -18.9853
256   8   -18.3415
264   8   -17.3504
272   8   -15.7784
280   8   -13.0706
288   8   -8.72104
296   8   -3.17361
304   8   2.5623
312   8   8.05005
320   8   13.0412
328   8   17.5646
336   8   21.8037
344   8   25.8689
352   8   29.8257
360   8   33.7147
368   8   37.5621
376   8   41.3852
384   8   45.1939
392   8   48.9907
400   8   52.7789
408   8   56.5573
416   8   60.3196
424   8   64.0566
432   8   67.758
440   8   71.4141
448   8   75.016
456   8   78.5555
464   8   82.0216
472   8   85.4019
480   8   88.6791
-480   16   81.8581
-472   16   81.0498
-464   16   79.775
-456   16   78.2713
-448   16   76.7574
-440   16   75.239
-432   16   73.7219
-424   16   72.2146
-416   16   70.7255
-408   16   69.2608
-400   16   67.817
-392   16   66.3858
-384   16   64.9592
-376   16   63.5286
-368   16   62.0831
-360   16   60.6127
-352   16   59.1107
-344   16   57.5712
-336   16   55.9905
-328   16   54.3701
-320   16   52.7206
-312   16   51.0561
-304   16   49.3898
-296   16   47.7325
-288   16   46.09
-280   16   44.4647
-272   16   42.8584
-264   16   41.2747
-256   16   39.7196
-248   16   38.2006
-240   16   36.721
-232   16   35.2788
-224   16   33.8706
-216   16   32.4938
-208   16   31.145
-200   16   29.8187
-192   16   28.5175
-184   16   27.2413
-176   16   25.9891
-168   16   24.7597
-160   16   23.5523
-152   16   22.3658
-144   16   21.1993
-136   16   20.052
-128   16   18.9229
-120   16   17.8111
-112   16   16.7156
-104   16   15.6355
-96   16   14.5697
-88   16   13.5169
-80   16   12.4759
-72   16   11.4449
-64   16   10.4222
-56   16   9.40558
-48   16   8.39206
-40   16   7.37801
-32   16   6.35861
-24   16   5.32775
-16   16   4.27906
-8   16   3.21449
0   16   2.17375
8   16   1.42931
16   16   0.801625
24   16   0.303909
32   16   -0.106855
40   16   -0.492814
48   16   -0.876054
56   16   -1.26012
64   16   -1.64849
72   16   -2.04455
80   16   -2.45184
88   16   -2.87423
96   16   -3.31595
104   16   -3.78184
112   16   -4.27739
120   16   -4.8091
128   16   -5.38472
136   16   -6.01376
144   16   -6.70817
152   16   -7.48332
160   16   -8.3594
168   16   -9.36317
176   16   -10.529
184   16   -11.8926
192   16   -13.4461
200   16   -14.9651
208   16   -16.0957
216   16   -16.7356
224   16   -16.991
232   16   -16.9479
240   16   -16.644
248   16   -16.0743
256   16   -15.1923
264   16   -13.8995
272   16   -12.025
280   16   -9.32714
288   16   -5.66867
296   16   -1.26349
304   16   3.45142
312   16   8.15739
320   16   12.6642
328   16   16.9279
336   16   20.9962
344   16   24.9237
352   16   28.7537
360   16   32.5174
368   16   36.2363
376   16   39.9249
384   16   43.5913
392   16   47.239
400   16   50.8711
408   16   54.4879
416   16   58.0863
424   16   61.6604
432   16   65.2031
440   16   68.7071
448   16   72.1647
456   16   75.5677
464   16   78.9048
472   16   82.1636
480   16   85.3324
-480   24   82.2774
-472   24   81.2935
-464   24   79.9305
-456   24   78.3772
-448   24   76.8238
-440   24   75.2759
-432   24   73.7363
-424   24   72.2086
-416   24   70.6966
-408   24   69.2019
-400   24   67.7223
-392   24   66.2527
-384   24   64.7867
