 X,    Y,    Z,    H,	slope,Q, AREA,	L, curve,power, downL
-480,    208,   85.6283,   85.6283,   0.0845721,   3111.83,   64,   8,   -0.000283748,   263.174,   0
-480,    216,   86.107,   86.107,   0.0890881,   3078.56,   64,   8,   -0.000281573,   274.263,   0
-480,    224,   86.574,   86.574,   0.0914419,   3050.93,   64,   8,   -0.000278487,   278.983,   0
-480,    232,   87.0106,   87.0106,   0.0918789,   3027.94,   64,   8,   -0.000275076,   278.204,   0
-480,    240,   87.4185,   87.4185,   0.091317,   3008.68,   64,   8,   -0.000271687,   274.744,   0
-480,    248,   87.8179,   87.8179,   0.0909371,   2992.59,   64,   8,   -0.000268344,   272.138,   0
-480,    256,   88.2327,   88.2327,   0.0915088,   2979.4,   64,   8,   -0.000264882,   272.641,   0
-480,    264,   88.6748,   88.6748,   0.0929238,   2968.93,   64,   8,   -0.000261174,   275.884,   0
-480,    272,   89.1379,   89.1379,   0.0944137,   2960.9,   64,   8,   -0.000257299,   279.55,   0
-480,    280,   89.6048,   89.6048,   0.0952174,   2954.78,   64,   8,   -0.000253543,   281.347,   0
-480,    288,   90.06,   90.06,   0.0950239,   2949.9,   64,   8,   -0.000250292,   280.311,   0
-480,    296,   90.4973,   90.4973,   0.093939,   2945.89,   64,   8,   -0.000247905,   276.734,   0
-480,    304,   90.9177,   90.9177,   0.092245,   2942.84,   64,   8,   -0.000246598,   271.462,   0
-480,    312,   91.326,   91.326,   0.0902816,   2941.28,   64,   8,   -0.000246314,   265.543,   0
-480,    320,   91.73,   91.73,   0.0884941,   2941.79,   64,   8,   -0.000246564,   260.331,   0
-480,    328,   92.1421,   92.1421,   0.087434,   2944.54,   64,   8,   -0.000246393,   257.453,   0
-480,    336,   92.5772,   92.5772,   0.0875481,   2949.37,   64,   8,   -0.00024456,   258.212,   0
-480,    344,   93.047,   93.047,   0.0889164,   2955.6,   64,   8,   -0.000239933,   262.802,   0
-480,    352,   93.556,   93.556,   0.0912399,   2961.9,   64,   8,   -0.000231821,   270.244,   0
-480,    360,   94.1016,   94.1016,   0.0941167,   2966.56,   64,   8,   -0.000220084,   279.202,   0
-480,    368,   94.6797,   94.6797,   0.0973408,   2968.31,   64,   8,   -0.000204979,   288.938,   0
-480,    376,   95.2887,   95.2887,   0.100986,   2967.74,   64,   8,   -0.000186938,   299.7,   0
-480,    384,   95.9317,   95.9317,   0.105257,   2967.96,   64,   8,   -0.000166443,   312.4,   0
-480,    392,   96.6136,   96.6136,   0.110262,   2973.29,   64,   8,   -0.000144025,   327.842,   0
-480,    400,   97.3366,   97.3366,   0.115823,   2987.64,   64,   8,   -0.00012024,   346.036,   0
-480,    408,   98.0953,   98.0953,   0.121264,   3011.98,   64,   8,   -9.50047e-05,   365.246,   0
-480,    416,   98.869,   98.869,   0.122498,   3044.34,   64,   8,   -5.95838e-05,   372.924,   0
-480,    424,   99.4959,   99.4959,   0.11304,   3081.19,   64,   8,   -0.00049092,   348.299,   0
-480,    432,   99.8103,   99.8103,   0.0991649,   3118.28,   64,   8,   -0.00193875,   309.224,   0
-480,    440,   100.181,   100.181,   0.0904983,   3151.33,   64,   8,   -0.0030409,   285.19,   0
-480,    448,   100.614,   100.614,   0.086651,   3176.87,   64,   8,   -0.00378529,   275.279,   0
-480,    456,   101.106,   101.106,   0.0857311,   3193.73,   64,   8,   -0.00413444,   273.802,   0
-480,    464,   101.64,   101.64,   0.0862338,   3205.4,   64,   8,   -0.00412012,   276.414,   0
-480,    472,   102.196,   102.196,   0.0876339,   3221.2,   64,   8,   -0.00382972,   282.286,   0
-480,    480,   102.767,   102.767,   0.0900468,   3253.81,   64,   8,   -0.00334911,   292.995,   0
-480,    488,   103.355,   103.355,   0.0933173,   3313.07,   64,   8,   -0.00276255,   309.166,   0
-480,    496,   103.952,   103.952,   0.0968304,   3400.68,   64,   8,   -0.00217614,   329.29,   0
-480,    504,   104.547,   104.547,   0.098721,   3512.89,   64,   8,   -0.00167485,   346.796,   0
-480,    512,   105.074,   105.074,   0.0996451,   3646.18,   64,   8,   -0.00150959,   363.324,   0
-480,    520,   105.616,   105.616,   0.100846,   3801.8,   64,   8,   -0.00137284,   383.395,   0
-480,    528,   106.143,   106.143,   0.099923,   3987.76,   64,   8,   -0.00132232,   398.468,   0
-480,    536,   106.586,   106.586,   0.0965035,   4219.59,   64,   8,   -0.00153971,   407.206,   0
-480,    544,   106.986,   106.986,   0.0918568,   4519.02,   64,   8,   -0.00180705,   415.103,   0
-480,    552,   107.342,   107.342,   0.0864951,   4907.25,   64,   8,   -0.00208833,   424.453,   0
-480,    560,   107.667,   107.667,   0.080688,   5390.15,   64,   8,   -0.00231235,   434.92,   0
-480,    568,   107.957,   107.957,   0.0743299,   5940.07,   64,   8,   -0.00250499,   441.525,   0
-480,    576,   108.214,   108.214,   0.0656999,   6492.56,   64,   8,   -0.00270568,   426.561,   0
-480,    584,   108.365,   108.365,   0.0586401,   6972.52,   64,   8,   -0.00329415,   408.869,   0
-480,    592,   108.645,   108.645,   0.0557158,   7330.96,   64,   8,   -0.00350967,   408.45,   0
-480,    600,   108.922,   108.922,   0.0528436,   7558.83,   64,   8,   -0.0038492,   399.436,   0
-480,    608,   109.208,   109.208,   0.0441693,   7672.63,   64,   8,   -0.0041706,   338.895,   0
-480,    616,   109.247,   109.247,   0.0476795,   7693.13,   64,   8,   -0.00542999,   366.804,   0
-480,    624,   109.845,   109.845,   0.0544913,   7632.03,   64,   8,   -0.00461292,   415.88,   0
-480,    632,   110.188,   110.188,   0.0496327,   7486.99,   64,   8,   -0.0047037,   371.599,   0
-480,    640,   110.487,   110.487,   0.054874,   7242.2,   64,   8,   -0.00490695,   397.408,   0
-480,    648,   111.082,   111.082,   0.0612632,   6875.24,   64,   8,   -0.00403135,   421.199,   0
-480,    656,   111.586,   111.586,   0.0612874,   6373.35,   64,   8,   -0.00346873,   390.606,   0
-480,    664,   112.045,   112.045,   0.0334659,   5755.68,   64,   8,   -0.00283503,   192.619,   0
-480,    672,   111.286,   111.286,   0.0472218,   5082.68,   64,   8,   -0.00679912,   240.013,   0
-480,    680,   112.45,   112.45,   0.0845161,   4433.65,   64,   8,   0.000754153,   374.715,   0
-480,    688,   113.464,   113.464,   0.0876184,   3867.64,   64,   8,   -0.00216366,   338.877,   0
-480,    696,   113.876,   113.876,   0.0676025,   3403.46,   64,   8,   -0.00209532,   230.082,   0
-480,    704,   113.796,   113.796,   0.0516024,   3029.07,   64,   8,   -0.00335302,   156.308,   0
-480,    712,   114.042,   114.042,   0.0465076,   2720.91,   64,   8,   -0.00318418,   126.543,   0
-480,    720,   114.265,   114.265,   0.0380861,   2457.2,   64,   8,   -0.00305306,   93.585,   0
-480,    728,   114.264,   114.264,   0.0270632,   2223.05,   64,   8,   -0.00372897,   60.163,   0
-480,    736,   114.315,   114.315,   0.0230047,   2011.16,   64,   8,   -0.00423663,   46.2661,   0
-480,    744,   114.465,   114.465,   0.0220295,   1821.01,   64,   8,   -0.00439516,   40.1161,   0
-480,    752,   114.565,   114.565,   0.0223866,   1656.91,   64,   8,   -0.00468712,   37.0927,   0
-480,    760,   114.723,   114.723,   0.0270164,   1523.46,   64,   8,   -0.0046799,   41.1585,   0
-480,    768,   114.981,   114.981,   0.0311442,   1419.86,   64,   8,   -0.004257,   44.2204,   0
-480,    776,   115.288,   115.288,   0.0342053,   1337.87,   64,   8,   -0.00368898,   45.7622,   0
-480,    784,   115.655,   115.655,   0.0350844,   1266.89,   64,   8,   -0.0029727,   44.4482,   0
-480,    792,   115.959,   115.959,   0.032027,   1199.28,   64,   8,   -0.00256152,   38.4094,   0
-480,    800,   116.158,   116.158,   0.0274839,   1132.54,   64,   8,   -0.00256576,   31.1265,   0
-480,    808,   116.303,   116.303,   0.0245487,   1068.39,   64,   8,   -0.00274732,   26.2275,   0
-480,    816,   116.447,   116.447,   0.0246349,   1011.13,   64,   8,   -0.00289684,   24.9089,   0
-480,    824,   116.618,   116.618,   0.0269446,   966.529,   64,   8,   -0.00293185,   26.0428,   0
-480,    832,   116.827,   116.827,   0.0299832,   941.012,   64,   8,   -0.00284405,   28.2146,   0
-480,    840,   117.074,   117.074,   0.0329065,   940.182,   64,   8,   -0.00268928,   30.9381,   0
-480,    848,   117.351,   117.351,   0.0354007,   965.969,   64,   8,   -0.00254896,   34.196,   0
-480,    856,   117.647,   117.647,   0.0374718,   1013.28,   64,   8,   -0.00248514,   37.9693,   0
-480,    864,   117.959,   117.959,   0.0392191,   1070.34,   64,   8,   -0.00251634,   41.9779,   0
-480,    872,   118.287,   118.287,   0.0405781,   1124.5,   64,   8,   -0.00260004,   45.6299,   0
-480,    880,   118.637,   118.637,   0.0395347,   1167.53,   64,   8,   -0.00263737,   46.1581,   0
-480,    888,   118.908,   118.908,   0.0385423,   1198.09,   64,   8,   -0.00292168,   46.1772,   0
-480,    896,   119.213,   119.213,   0.0391258,   1219.16,   64,   8,   -0.00301651,   47.7006,   0
-480,    904,   119.504,   119.504,   0.0398959,   1234.86,   64,   8,   -0.00314824,   49.2659,   0
-480,    912,   119.821,   119.821,   0.0414188,   1248.58,   64,   8,   -0.00324198,   51.7146,   0
-480,    920,   120.157,   120.157,   0.0422679,   1262.41,   64,   8,   -0.00337359,   53.3595,   0
-480,    928,   120.497,   120.497,   0.0420339,   1277.54,   64,   8,   -0.00358395,   53.7001,   0
-480,    936,   120.826,   120.826,   0.040742,   1294.29,   64,   8,   -0.00386446,   52.7319,   0
-480,    944,   121.135,   121.135,   0.0385938,   1312.16,   64,   8,   -0.00417214,   50.6412,   0
-480,    952,   121.418,   121.418,   0.0349377,   1330.31,   64,   8,   -0.00446063,   46.4778,   0
-480,    960,   121.61,   121.61,   0.0323969,   1347.97,   64,   8,   -0.00494096,   43.6701,   0
-480,    968,   121.769,   121.769,   0.033709,   1364.94,   64,   8,   -0.00538588,   46.0107,   0
-480,    976,   121.802,   121.802,   0.0431422,   1381.74,   64,   8,   -0.00625077,   59.6113,   0
-480,    984,   122.362,   122.362,   0.0431445,   1399.08,   64,   8,   -0.0050455,   60.3627,   0
-480,    992,   121.842,   121.842,   0.058602,   1417.54,   64,   8,   -0.00795945,   83.0705,   0
-480,    1000,   122.955,   122.955,   0.0662813,   1437.53,   64,   8,   -0.00499985,   95.2815,   0
-480,    1008,   123.419,   123.419,   0.0447833,   1459.51,   64,   8,   -0.00460159,   65.3616,   0
-480,    1016,   123.737,   123.737,   0.0375636,   1484.07,   64,   8,   -0.00456782,   55.747,   0
-480,    1024,   124.022,   124.022,   0.0333379,   1511.98,   64,   8,   -0.0045304,   50.4061,   0
-480,    1032,   124.266,   124.266,   0.0290811,   1543.8,   64,   8,   -0.00456496,   44.8954,   0
-480,    1040,   124.453,   124.453,   0.0248251,   1579.29,   64,   8,   -0.00472832,   39.2059,   0
-480,    1048,   124.551,   124.551,   0.0239291,   1616.73,   64,   8,   -0.00514286,   38.6868,   0
-480,    1056,   124.632,   124.632,   0.0274976,   1653.18,   64,   8,   -0.00554537,   45.4585,   0
-480,    1064,   124.648,   124.648,   0.0340423,   1685.76,   64,   8,   -0.00616019,   57.3872,   0
-480,    1072,   124.845,   124.845,   0.0374616,   1712.93,   64,   8,   -0.00607496,   64.1692,   0
-480,    1080,   124.988,   124.988,   0.0374604,   1734.65,   64,   8,   -0.00614675,   64.9806,   0
-480,    1088,   125.138,   125.138,   0.0380841,   1751.66,   64,   8,   -0.00610115,   66.7105,   0
-480,    1096,   125.283,   125.283,   0.0382847,   1764.86,   64,   8,   -0.00598658,   67.5671,   0
-480,    1104,   125.408,   125.408,   0.0389257,   1774.91,   64,   8,   -0.00586882,   69.0899,   0
-480,    1112,   125.498,   125.498,   0.0415901,   1782.27,   64,   8,   -0.00582775,   74.1248,   0
-480,    1120,   125.508,   125.508,   0.0481334,   1787.09,   64,   8,   -0.00606556,   86.0189,   0
-480,    1128,   125.5,   125.5,   0.0570771,   1789.41,   64,   8,   -0.00643338,   102.134,   0
-480,    1136,   125.547,   125.547,   0.0655345,   1789.27,   64,   8,   -0.00674091,   117.259,   0
-480,    1144,   125.642,   125.642,   0.0727988,   1786.86,   64,   8,   -0.0070527,   130.081,   0
-480,    1152,   125.778,   125.778,   0.079478,   1782.62,   64,   8,   -0.00739168,   141.679,   0
-480,    1160,   125.956,   125.956,   0.0858361,   1777.07,   64,   8,   -0.0077337,   152.537,   0
-480,    1168,   126.192,   126.192,   0.0916946,   1770.61,   64,   8,   -0.00799623,   162.355,   0
-480,    1176,   126.491,   126.491,   0.0966173,   1763.43,   64,   8,   -0.00815404,   170.378,   0
-480,    1184,   126.914,   126.914,   0.0994106,   1755.6,   64,   8,   -0.00802295,   174.525,   0
-480,    1192,   127.478,   127.478,   0.0987596,   1747.15,   64,   8,   -0.00756175,   172.547,   0
-480,    1200,   128.151,   128.151,   0.0948906,   1738.13,   64,   8,   -0.00689187,   164.932,   0
-480,    1208,   128.887,   128.887,   0.0888204,   1728.72,   64,   8,   -0.0061362,   153.546,   0
-480,    1216,   129.636,   129.636,   0.0812268,   1719.08,   64,   8,   -0.00540359,   139.636,   0
-480,    1224,   130.341,   130.341,   0.0702759,   1709.29,   64,   8,   -0.00479632,   120.122,   0
-480,    1232,   130.74,   130.74,   0.0662321,   1699.13,   64,   8,   -0.00527691,   112.537,   0
-480,    1240,   131.325,   131.325,   0.0709848,   1687.96,   64,   8,   -0.00510591,   119.82,   0
-480,    1248,   132.094,   132.094,   0.0645844,   1674.92,   64,   8,   -0.00428759,   108.174,   0
-480,    1256,   132.539,   132.539,   0.0507516,   1659.27,   64,   8,   -0.00455162,   84.2107,   0
-480,    1264,   132.824,   132.824,   0.0437077,   1640.7,   64,   8,   -0.00519527,   71.7112,   0
-480,    1272,   133.081,   133.081,   0.0446273,   1619.14,   64,   8,   -0.00578566,   72.2578,   0
-480,    1280,   133.493,   133.493,   0.0426341,   1594.51,   64,   8,   -0.00566401,   67.9806,   0
-480,    1288,   133.759,   133.759,   0.0370193,   1566.51,   64,   8,   -0.00590311,   57.991,   0
-480,    1296,   134,   134,   0.034454,   1534.38,   64,   8,   -0.00602966,   52.8655,   0
-480,    1304,   134.213,   134.213,   0.0320314,   1496.94,   64,   8,   -0.00606761,   47.9492,   0
-480,    1312,   134.161,   134.161,   0.0398039,   1452.8,   64,   8,   -0.00701654,   57.8271,   0
-480,    1320,   134.368,   134.368,   0.0499351,   1401.13,   64,   8,   -0.00709409,   69.9653,   0
-480,    1328,   134.863,   134.863,   0.0461568,   1342.88,   64,   8,   -0.00621037,   61.9828,   0
-480,    1336,   135.046,   135.046,   0.0409415,   1281.47,   64,   8,   -0.00647725,   52.4653,   0
-480,    1344,   135.376,   135.376,   0.0387543,   1221.79,   64,   8,   -0.00608784,   47.3498,   0
-480,    1352,   135.527,   135.527,   0.0364033,   1167.83,   64,   8,   -0.00625394,   42.5128,   0
-480,    1360,   135.617,   135.617,   0.0412376,   1121.08,   64,   8,   -0.00655219,   46.2308,   0
-480,    1368,   135.692,   135.692,   0.0491802,   1080.98,   64,   8,   -0.00690228,   53.1628,   0
-480,    1376,   135.807,   135.807,   0.057179,   1046.03,   64,   8,   -0.00719965,   59.8111,   0
-480,    1384,   136.064,   136.064,   0.0618752,   1014.8,   64,   8,   -0.00715893,   62.791,   0
-480,    1392,   136.508,   136.508,   0.0602229,   986.233,   64,   8,   -0.00660525,   59.3939,   0
-480,    1400,   136.971,   136.971,   0.053368,   959.69,   64,   8,   -0.00606272,   51.2168,   0
-480,    1408,   137.353,   137.353,   0.0463229,   934.858,   64,   8,   -0.00578635,   43.3053,   0
-480,    1416,   137.687,   137.687,   0.0407276,   911.652,   64,   8,   -0.00557856,   37.1294,   0
-480,    1424,   137.975,   137.975,   0.0355927,   890.087,   64,   8,   -0.00538756,   31.6807,   0
-480,    1432,   138.211,   138.211,   0.0308995,   870.128,   64,   8,   -0.00522462,   26.8865,   0
-480,    1440,   138.382,   138.382,   0.027703,   851.605,   64,   8,   -0.0051485,   23.592,   0
-480,    1448,   138.477,   138.477,   0.0282423,   834.203,   64,   8,   -0.00522386,   23.5598,   0
-480,    1456,   138.497,   138.497,   0.0343403,   817.598,   64,   8,   -0.00548906,   28.0766,   0
-480,    1464,   138.453,   138.453,   0.0453427,   801.591,   64,   8,   -0.00595123,   36.3463,   0
-480,    1472,   138.398,   138.398,   0.0573158,   786.127,   64,   8,   -0.00650502,   45.0575,   0
-480,    1480,   138.517,   138.517,   0.0655127,   771.255,   64,   8,   -0.00656963,   50.527,   0
-480,    1488,   138.774,   138.774,   0.068097,   757.101,   64,   8,   -0.00634196,   51.5563,   0
-480,    1496,   139.171,   139.171,   0.0660176,   743.853,   64,   8,   -0.00579755,   49.1074,   0
-480,    1504,   139.549,   139.549,   0.0621848,   731.722,   64,   8,   -0.0054729,   45.502,   0
-480,    1512,   139.95,   139.95,   0.0586024,   720.823,   64,   8,   -0.0051429,   42.242,   0
-480,    1520,   140.29,   140.29,   0.0559323,   711.02,   64,   8,   -0.00509065,   39.769,   0
-480,    1528,   140.614,   140.614,   0.0554531,   701.86,   64,   8,   -0.00514024,   38.9203,   0
-480,    1536,   140.945,   140.945,   0.0555821,   692.739,   64,   8,   -0.00522568,   38.5039,   0
-480,    1544,   141.305,   141.305,   0.0548577,   683.266,   64,   8,   -0.00525201,   37.4824,   0
-480,    1552,   141.694,   141.694,   0.0514129,   673.429,   64,   8,   -0.00515591,   34.6229,   0
-480,    1560,   141.962,   141.962,   0.0489449,   663.533,   64,   8,   -0.00542578,   32.4765,   0
-480,    1568,   142.225,   142.225,   0.0493527,   654.074,   64,   8,   -0.0056012,   32.2803,   0
-480,    1576,   142.486,   142.486,   0.0496048,   645.685,   64,   8,   -0.00568398,   32.0291,   0
-480,    1584,   142.723,   142.723,   0.0502324,   639.137,   64,   8,   -0.0057431,   32.1054,   0
-480,    1592,   142.93,   142.93,   0.0523473,   635.295,   64,   8,   -0.00581483,   33.256,   0
-480,    1600,   143.114,   143.114,   0.0564903,   634.848,   64,   8,   -0.00592623,   35.8627,   0
-480,    1608,   143.297,   143.297,   0.0623192,   637.731,   64,   8,   -0.0060688,   39.7429,   0
-480,    1616,   143.504,   143.504,   0.0688147,   642.511,   64,   8,   -0.00626118,   44.2143,   0
-480,    1624,   143.816,   143.816,   0.0737079,   646.456,   64,   8,   -0.00626954,   47.6489,   0
-480,    1632,   144.226,   144.226,   0.0753437,   646.67,   64,   8,   -0.00613156,   48.7225,   0
-480,    1640,   144.702,   144.702,   0.0742126,   641.45,   64,   8,   -0.00589698,   47.6037,   0
-480,    1648,   145.18,   145.18,   0.0721963,   630.592,   64,   8,   -0.00571967,   45.5264,   0
-480,    1656,   145.693,   145.693,   0.07024,   614.699,   64,   8,   -0.0054285,   43.1765,   0
-480,    1664,   146.265,   146.265,   0.0665132,   594.359,   64,   8,   -0.00490138,   39.5327,   0
-480,    1672,   146.829,   146.829,   0.0605807,   569.657,   64,   8,   -0.00434216,   34.5102,   0
-480,    1680,   147.342,   147.342,   0.0534836,   540.021,   64,   8,   -0.00387869,   28.8823,   0
-480,    1688,   147.766,   147.766,   0.0457752,   504.352,   64,   8,   -0.00363565,   23.0868,   0
-480,    1696,   148.075,   148.075,   0.0390188,   461.542,   64,   8,   -0.00371116,   18.0088,   0
-480,    1704,   148.281,   148.281,   0.0362231,   411.509,   64,   8,   -0.00408651,   14.9061,   0
-480,    1712,   148.43,   148.43,   0.0389961,   356.293,   64,   8,   -0.00462659,   13.894,   0
-480,    1720,   148.553,   148.553,   0.0461042,   300.059,   64,   8,   -0.00524002,   13.834,   0
-480,    1728,   148.668,   148.668,   0.0560337,   247.396,   64,   8,   -0.00587455,   13.8625,   0
-480,    1736,   148.8,   148.8,   0.0669607,   201.215,   64,   8,   -0.00648578,   13.4735,   0
-480,    1744,   149.139,   149.139,   0.0740408,   162.085,   64,   8,   -0.00644286,   12.0009,   0
-480,    1752,   149.765,   149.765,   0.0703567,   129.075,   64,   8,   -0.00540992,   9.08129,   0
-480,    1760,   150.235,   150.235,   0.0621662,   100.893,   64,   8,   -0.00494941,   6.27213,   0
-480,    1768,   150.637,   150.637,   0.0589946,   76.5993,   64,   8,   -0.0046994,   4.51895,   0
-480,    1776,   151.036,   151.036,   0.0579132,   55.8814,   64,   8,   -0.00446558,   3.23627,   0
-480,    1784,   151.436,   151.436,   0.057177,   39.0134,   64,   8,   -0.00425329,   2.23067,   0
-480,    1792,   151.84,   151.84,   0.0565515,   26.5858,   64,   8,   -0.00403847,   1.50347,   0
-480,    1800,   152.249,   152.249,   0.0558368,   18.9825,   64,   8,   -0.0037982,   1.05992,   0
-480,    1808,   152.659,   152.659,   0.0549277,   15.7481,   64,   8,   -0.00355743,   0.865008,   0
-480,    1816,   153.054,   153.054,   0.054134,   15.3709,   64,   8,   -0.00340288,   0.832087,   0
-480,    1824,   153.425,   153.425,   0.054236,   15.8532,   64,   8,   -0.00342653,   0.859815,   0
-480,    1832,   153.796,   153.796,   0.0549536,   15.6591,   64,   8,   -0.00359094,   0.860524,   0
-480,    1840,   154.165,   154.165,   0.0547057,   14.1961,   64,   8,   -0.00387951,   0.776607,   0
-480,    1848,   154.453,   154.453,   0.0557566,   11.697,   64,   8,   -0.00450061,   0.652183,   0
-480,    1856,   154.495,   154.495,   0.068344,   8.86362,   64,   8,   -0.00603653,   0.605775,   0
-480,    1864,   154.762,   154.762,   0.0843959,   6.59525,   64,   8,   -0.00678601,   0.556612,   0
-480,    1872,   155.244,   155.244,   0.0930663,   5.86758,   64,   8,   -0.00681166,   0.546073,   0
-480,    1880,   155.488,   155.488,   0.11079,   7.6535,   64,   8,   -0.00793917,   0.84793,   0
-480,    1888,   157.178,   157.178,   0.104069,   12.7463,   64,   8,   -0.00376839,   1.32649,   0
-480,    1896,   157.775,   157.775,   0.0778078,   21.419,   64,   8,   -0.00197031,   1.66657,   0
-480,    1904,   158.197,   158.197,   0.0778078,   128.622,   256,   8,   -0.00197031,   10.0078,   0
-472,    0,   86.94,   86.94,   0.131422,   4383.53,   64,   8,   -9.80183e-05,   576.091,   0
-472,    8,   86.94,   86.94,   0.131422,   12967,   192,   19.3137,   -9.80183e-05,   1704.14,   0
-472,    16,   86.881,   86.881,   0.141412,   8445.24,   128,   16,   -0.000109748,   1194.26,   0
-472,    24,   86.752,   86.752,   0.142468,   8312.02,   128,   16,   -0.000125351,   1184.2,   0
-472,    32,   86.5541,   86.5541,   0.141743,   8184.07,   128,   16,   -0.00014291,   1160.03,   0
-472,    40,   86.2969,   86.2969,   0.138957,   8061.7,   128,   16,   -0.000163298,   1120.23,   0
-472,    48,   85.9956,   85.9956,   0.134279,   7945.32,   128,   16,   -0.000184934,   1066.89,   0
-472,    56,   85.6682,   85.6682,   0.128206,   7835.56,   128,   16,   -0.000206249,   1004.56,   0
-472,    64,   85.332,   85.332,   0.121345,   7733.3,   128,   16,   -0.000225411,   938.398,   0
-472,    72,   85.001,   85.001,   0.114184,   7639.49,   128,   16,   -0.000240976,   872.307,   0
-472,    80,   84.6851,   84.6851,   0.106988,   7554.63,   128,   16,   -0.000252746,   808.253,   0
-472,    88,   84.392,   84.392,   0.0998709,   7478.02,   128,   16,   -0.000261122,   746.836,   0
-472,    96,   84.1277,   84.1277,   0.092923,   7407.23,   128,   16,   -0.000266465,   688.302,   0
-472,    104,   83.8975,   83.8975,   0.0862917,   7338.66,   128,   16,   -0.000269359,   633.265,   0
-472,    112,   83.7059,   83.7059,   0.0801749,   7269.24,   128,   16,   -0.000270494,   582.81,   0
-472,    120,   83.5557,   83.5557,   0.0747466,   7197.39,   128,   16,   -0.000270526,   537.98,   0
-472,    128,   83.4485,   83.4485,   0.0700718,   7122.92,   128,   16,   -0.000269996,   499.116,   0
-472,    136,   83.3844,   83.3844,   0.0660774,   7046.2,   128,   16,   -0.000269375,   465.595,   0
-472,    144,   83.3634,   83.3634,   0.0626406,   6967.43,   128,   16,   -0.000269127,   436.444,   0
-472,    152,   83.387,   83.387,   0.0598038,   6886.25,   128,   16,   -0.000269684,   411.824,   0
-472,    160,   83.4591,   83.4591,   0.0579865,   6801.68,   128,   16,   -0.000271336,   394.406,   0
-472,    168,   83.5859,   83.5859,   0.0579366,   6712.66,   128,   16,   -0.000274069,   388.908,   0
-472,    176,   83.7739,   83.7739,   0.0602891,   6618.91,   128,   19.3137,   -0.000277492,   399.049,   0
-472,    184,   84.0263,   84.0263,   0.0650397,   6522.24,   128,   19.3137,   -0.000280883,   424.205,   0
-472,    192,   84.3414,   84.3414,   0.0714497,   6427.07,   128,   19.3137,   -0.000283411,   459.213,   0
-472,    200,   84.7108,   84.7108,   0.078365,   6339.2,   128,   19.3137,   -0.000284441,   496.772,   0
-472,    208,   85.1198,   85.1198,   0.0845721,   6262.85,   128,   19.3137,   -0.000283748,   529.663,   0
-472,    216,   85.5496,   85.5496,   0.0890881,   6199.05,   128,   19.3137,   -0.000281573,   552.262,   0
