-480   0   93.0102
-472   0   92.8113
-464   0   92.3619
-456   0   91.854
-448   0   91.253
-440   0   90.5341
-432   0   89.6733
-424   0   88.655
-416   0   87.4763
-408   0   86.1474
-400   0   84.6898
-392   0   83.1324
-384   0   81.5076
-376   0   79.8465
-368   0   78.1745
-360   0   76.5146
-352   0   74.8787
-344   0   73.2324
-336   0   71.5726
-328   0   69.8989
-320   0   68.2165
-312   0   66.5542
-304   0   64.8754
-296   0   63.1518
-288   0   61.3557
-280   0   59.2733
-272   0   57.0965
-264   0   54.9576
-256   0   52.8995
-248   0   50.9516
-240   0   49.1281
-232   0   47.4036
-224   0   45.7072
-216   0   43.9995
-208   0   42.4145
-200   0   42.553
-192   0   41.3181
-184   0   40.0049
-176   0   38.6516
-168   0   37.2779
-160   0   35.8953
-152   0   34.5106
-144   0   33.1281
-136   0   31.7507
-128   0   30.3799
-120   0   29.0166
-112   0   27.6607
-104   0   26.3116
-96   0   24.9678
-88   0   23.6268
-80   0   22.2854
-72   0   20.9388
-64   0   19.581
-56   0   18.2038
-48   0   16.7962
-40   0   15.3418
-32   0   13.8154
-24   0   12.1886
-16   0   10.4115
-8   0   8.395
0   0   0
8   0   8.50869
16   0   10.6424
24   0   12.5604
32   0   14.3239
40   0   15.9701
48   0   17.5356
56   0   19.0503
64   0   20.5324
72   0   21.9929
80   0   23.4398
88   0   24.8793
96   0   26.3158
104   0   27.7524
112   0   29.1908
120   0   30.6314
128   0   32.0733
136   0   33.5141
144   0   34.9494
152   0   36.3724
160   0   37.7721
168   0   39.1306
176   0   40.4175
184   0   41.5776
192   0   42.5074
200   0   40.0211
208   0   40.8202
216   0   43.1887
224   0   45.9526
232   0   48.7492
240   0   51.5507
248   0   54.6139
256   0   58.0779
264   0   62.0229
272   0   65.589
280   0   68.7163
288   0   71.8379
296   0   75.0097
304   0   78.2833
312   0   81.7287
320   0   85.9937
328   0   90.8146
336   0   94.9471
344   0   97.5188
352   0   99.9948
360   0   101.931
368   0   103.911
376   0   105.777
384   0   107.593
392   0   109.401
400   0   111.225
408   0   113.094
416   0   115.038
424   0   117.074
432   0   119.194
440   0   121.357
448   0   123.495
456   0   125.569
464   0   127.556
472   0   129.569
480   0   130.536
-480   8   93.209
-472   8   92.8113
-464   8   92.3025
-456   8   91.7098
-448   8   91.0254
-440   8   90.2351
-432   8   89.3246
-424   8   88.2848
-416   8   87.1141
-408   8   85.8199
-400   8   84.417
-392   8   82.9258
-384   8   81.3693
-376   8   79.7699
-368   8   78.1469
-360   8   76.5157
-352   8   74.8824
-344   8   73.2386
-336   8   71.5812
-328   8   69.9098
-320   8   68.2257
-312   8   66.5334
-304   8   64.8192
-296   8   63.0631
-288   8   61.2405
-280   8   59.3148
-272   8   57.3763
-264   8   55.4456
-256   8   53.5535
-248   8   51.7209
-240   8   49.9578
-232   8   48.2653
-224   8   46.6444
-216   8   45.1193
-208   8   43.7596
-200   8   42.553
-192   8   41.3181
-184   8   40.0049
-176   8   38.6516
-168   8   37.2779
-160   8   35.8953
-152   8   34.5106
-144   8   33.1281
-136   8   31.7507
-128   8   30.3799
-120   8   29.0166
-112   8   27.6607
-104   8   26.3116
-96   8   24.9678
-88   8   23.6268
-80   8   22.2854
-72   8   20.9388
-64   8   19.581
-56   8   18.2038
-48   8   16.7962
-40   8   15.3418
-32   8   13.8154
-24   8   12.1886
-16   8   10.4115
-8   8   8.395
0   8   6.07301
8   8   8.50869
16   8   10.6424
24   8   12.5604
32   8   14.3239
40   8   15.9701
48   8   17.5356
56   8   19.0503
64   8   20.5324
72   8   21.9929
80   8   23.4398
88   8   24.8793
96   8   26.3158
104   8   27.7524
112   8   29.1908
120   8   30.6314
128   8   32.0733
136   8   33.5141
144   8   34.9494
152   8   36.3724
160   8   37.7721
168   8   39.1306
176   8   40.4175
184   8   41.5776
192   8   42.5074
200   8   43.3177
208   8   44.5153
216   8   46.282
224   8   48.459
232   8   50.8929
240   8   53.5169
248   8   56.3323
256   8   59.34
264   8   62.4781
272   8   65.6312
280   8   68.748
288   8   71.8639
296   8   75.0307
304   8   78.2992
312   8   81.7415
320   8   85.4935
328   8   89.3781
336   8   92.9148
344   8   95.8132
352   8   98.387
360   8   100.658
368   8   102.805
376   8   104.853
384   8   106.843
392   8   108.809
400   8   110.777
408   8   112.769
416   8   114.804
424   8   116.89
432   8   119.02
440   8   121.172
448   8   123.311
456   8   125.416
464   8   127.48
472   8   129.507
480   8   131.502
-480   16   93.3852
-472   16   92.8607
-464   16   92.2645
-456   16   91.5944
-448   16   90.8421
-440   16   89.9973
-432   16   89.0503
-424   16   87.9951
-416   16   86.8308
-408   16   85.5624
-400   16   84.2004
-392   16   82.7591
-384   16   81.2549
-376   16   79.7043
-368   16   78.1215
-360   16   76.5175
-352   16   74.8979
-344   16   73.2625
-336   16   71.6107
-328   16   69.9424
-320   16   68.2576
-312   16   66.5556
-304   16   64.8295
-296   16   63.0691
-288   16   61.2647
-280   16   59.4138
-272   16   57.5483
-264   16   55.6901
-256   16   53.8603
-248   16   52.0751
-240   16   50.3451
-232   16   48.6765
-224   16   47.0765
-216   16   45.5585
-208   16   44.1372
-200   16   42.7917
-192   16   41.4597
-184   16   40.1081
-176   16   38.7375
-168   16   37.3553
-160   16   35.9683
-152   16   34.5813
-144   16   33.1978
-136   16   31.8201
-128   16   30.4499
-120   16   29.0876
-112   16   27.7335
-104   16   26.3868
-96   16   25.0462
-88   16   23.7095
-80   16   22.3737
-72   16   21.0345
-64   16   19.6864
-56   16   18.3224
-48   16   16.935
-40   16   15.5119
-32   16   14.0376
-24   16   12.5127
-16   16   10.9574
-8   16   9.48499
0   16   8.64943
8   16   9.76362
16   16   11.3736
24   16   12.9965
32   16   14.6065
40   16   16.1824
48   16   17.7087
56   16   19.2
64   16   20.6677
72   16   22.118
80   16   23.5571
88   16   24.9907
96   16   26.423
104   16   27.8568
112   16   29.2936
120   16   30.7338
128   16   32.1766
136   16   33.6199
144   16   35.0599
152   16   36.4909
160   16   37.9044
168   16   39.2878
176   16   40.6241
184   16   41.8928
192   16   43.0913
200   16   44.3122
208   16   45.7517
216   16   47.5116
224   16   49.5658
232   16   51.8614
240   16   54.3564
248   16   57.0276
256   16   59.8528
264   16   62.79
272   16   65.7854
280   16   68.8083
288   16   71.8632
296   16   74.972
304   16   78.162
312   16   81.4606
320   16   84.8765
328   16   88.2999
336   16   91.5285
344   16   94.4383
352   16   97.0873
360   16   99.519
368   16   101.809
376   16   104.005
384   16   106.14
392   16   108.24
400   16   110.328
408   16   112.423
416   16   114.539
424   16   116.68
432   16   118.842
440   16   121.012
448   16   123.173
456   16   125.309
464   16   127.412
472   16   129.434
480   16   131.301
-480   24   93.5581
-472   24   92.9219
-464   24   92.2403
-456   24   91.5008
-448   24   90.6924
-440   24   89.8051
-432   24   88.831
-424   24   87.7652
-416   24   86.6067
-408   24   85.3588
-400   24   84.0287
-392   24   82.6264
-384   24   81.164
-376   24   79.6532
-368   24   78.1051
-360   24   76.528
-352   24   74.9275
-344   24   73.306
-336   24   71.6645
-328   24   70.0037
-320   24   68.3238
-312   24   66.6239
-304   24   64.901
-296   24   63.1513
-288   24   61.3727
-280   24   59.5696
-272   24   57.7576
-264   24   55.9527
-256   24   54.1703
-248   24   52.4231
-240   24   50.7206
-232   24   49.0698
-224   24   47.4767
-216   24   45.9472
-208   24   44.4818
-200   24   43.066
-192   24   41.673
-184   24   40.2832
-176   24   38.8905
-168   24   37.4956
-160   24   36.1013
-152   24   34.7102
-144   24   33.3249
-136   24   31.947
-128   24   30.5776
-120   24   29.2175
