 X,    Y,    Z,    H,	slope,Q, AREA,	L, curve,power, downL
-480,    192,   83.3565,   83.3565,   0.172269,   3196.25,   64,   8,   -0.00335277,   550.615,   0
-480,    200,   83.5205,   83.5205,   0.17714,   3151.29,   64,   8,   -0.00276594,   558.22,   0
-480,    208,   83.6324,   83.6324,   0.179351,   3111.83,   64,   8,   -0.00223822,   558.109,   0
-480,    216,   83.6558,   83.6558,   0.178076,   3078.56,   64,   8,   -0.00197992,   548.216,   0
-480,    224,   83.6605,   83.6605,   0.174849,   3050.93,   64,   8,   -0.00184755,   533.451,   0
-480,    232,   83.6675,   83.6675,   0.171137,   3027.94,   64,   8,   -0.00186571,   518.193,   0
-480,    240,   83.6912,   83.6912,   0.167551,   3008.68,   64,   8,   -0.00200474,   504.106,   0
-480,    248,   83.7421,   83.7421,   0.164688,   2992.59,   64,   8,   -0.00217824,   492.844,   0
-480,    256,   83.8322,   83.8322,   0.163262,   2979.4,   64,   8,   -0.00226469,   486.421,   0
-480,    264,   83.9721,   83.9721,   0.163962,   2968.93,   64,   8,   -0.00216454,   486.792,   0
-480,    272,   84.1681,   84.1681,   0.167222,   2960.9,   64,   8,   -0.00183107,   495.128,   0
-480,    280,   84.4185,   84.4185,   0.17312,   2954.78,   64,   8,   -0.00126666,   511.531,   0
-480,    288,   84.7163,   84.7163,   0.17877,   2949.9,   64,   8,   -0.000466148,   527.353,   0
-480,    296,   84.9014,   84.9014,   0.178824,   2945.89,   64,   8,   1.17219e-05,   526.797,   0
-480,    304,   84.928,   84.928,   0.172408,   2942.84,   64,   8,   -9.36597e-08,   507.369,   0
-480,    312,   84.9422,   84.9422,   0.163197,   2941.28,   64,   8,   -7.74337e-06,   480.007,   0
-480,    320,   84.9777,   84.9777,   0.154114,   2941.79,   64,   8,   -1.23603e-05,   453.372,   0
-480,    328,   85.0792,   85.0792,   0.147176,   2944.54,   64,   8,   -1.53201e-05,   433.367,   0
-480,    336,   85.2998,   85.2998,   0.144971,   2949.37,   64,   8,   -1.41353e-05,   427.573,   0
-480,    344,   85.682,   85.682,   0.14909,   2955.6,   64,   8,   -1.1483e-05,   440.652,   0
-480,    352,   86.237,   86.237,   0.158638,   2961.9,   64,   8,   -1.25389e-05,   469.869,   0
-480,    360,   86.9399,   86.9399,   0.170992,   2966.56,   64,   8,   -1.0056e-05,   507.256,   0
-480,    368,   87.7459,   87.7459,   0.183727,   2968.31,   64,   8,   -8.22427e-07,   545.359,   0
-480,    376,   88.6135,   88.6135,   0.195541,   2967.74,   64,   8,   9.58489e-06,   580.315,   0
-480,    384,   89.5164,   89.5164,   0.206193,   2967.96,   64,   8,   1.66596e-05,   611.973,   0
-480,    392,   90.4415,   90.4415,   0.215844,   2973.29,   64,   8,   2.33414e-05,   641.768,   0
-480,    400,   91.3774,   91.3774,   0.224544,   2987.64,   64,   8,   2.95089e-05,   670.857,   0
-480,    408,   92.3097,   92.3097,   0.232136,   3011.98,   64,   8,   3.51412e-05,   699.188,   0
-480,    416,   93.2215,   93.2215,   0.238407,   3044.34,   64,   8,   3.41887e-05,   725.792,   0
-480,    424,   94.0985,   94.0985,   0.243334,   3081.19,   64,   8,   3.18264e-05,   749.759,   0
-480,    432,   94.934,   94.934,   0.24693,   3118.28,   64,   8,   4.19135e-05,   769.996,   0
-480,    440,   95.7132,   95.7132,   0.24854,   3151.33,   64,   8,   -1.35357e-05,   783.232,   0
-480,    448,   96.4187,   96.4187,   0.248478,   3176.87,   64,   8,   -0.00025129,   789.38,   0
-480,    456,   97.0959,   97.0959,   0.247858,   3193.73,   64,   8,   -0.000549012,   791.593,   0
-480,    464,   97.7443,   97.7443,   0.246809,   3205.4,   64,   8,   -0.000947757,   791.122,   0
-480,    472,   98.3599,   98.3599,   0.24526,   3221.2,   64,   8,   -0.0014552,   790.032,   0
-480,    480,   98.9456,   98.9456,   0.243512,   3253.81,   64,   8,   -0.00200937,   792.342,   0
-480,    488,   99.5061,   99.5061,   0.241878,   3313.07,   64,   8,   -0.00250391,   801.357,   0
-480,    496,   100.035,   100.035,   0.240259,   3400.68,   64,   8,   -0.00285758,   817.045,   0
-480,    504,   100.516,   100.516,   0.238308,   3512.89,   64,   8,   -0.00304405,   837.152,   0
-480,    512,   100.939,   100.939,   0.235902,   3646.18,   64,   8,   -0.00307239,   860.14,   0
-480,    520,   101.309,   101.309,   0.233055,   3801.8,   64,   8,   -0.00296762,   886.028,   0
-480,    528,   101.625,   101.625,   0.229712,   3987.76,   64,   8,   -0.00281466,   916.035,   0
-480,    536,   101.894,   101.894,   0.225583,   4219.59,   64,   8,   -0.00266773,   951.868,   0
-480,    544,   102.109,   102.109,   0.220224,   4519.02,   64,   8,   -0.00260736,   995.196,   0
-480,    552,   102.277,   102.277,   0.213688,   4907.25,   64,   8,   -0.00264007,   1048.62,   0
-480,    560,   102.42,   102.42,   0.20602,   5390.15,   64,   8,   -0.00270056,   1110.48,   0
-480,    568,   102.527,   102.527,   0.198499,   5940.07,   64,   8,   -0.00288307,   1179.1,   0
-480,    576,   102.705,   102.705,   0.191592,   6492.56,   64,   8,   -0.00281235,   1243.92,   0
-480,    584,   102.835,   102.835,   0.186749,   6972.52,   64,   8,   -0.00301519,   1302.11,   0
-480,    592,   103.151,   103.151,   0.183857,   7330.96,   64,   8,   -0.00260582,   1347.85,   0
-480,    600,   103.359,   103.359,   0.182163,   7558.83,   64,   8,   -0.00275753,   1376.94,   0
-480,    608,   103.77,   103.77,   0.182849,   7672.63,   64,   8,   -0.00226814,   1402.93,   0
-480,    616,   104.133,   104.133,   0.1831,   7693.13,   64,   8,   -0.00213148,   1408.61,   0
-480,    624,   104.54,   104.54,   0.185614,   7632.03,   64,   8,   -0.00201567,   1416.62,   0
-480,    632,   105.11,   105.11,   0.187402,   7486.99,   64,   8,   -0.0014676,   1403.08,   0
-480,    640,   105.49,   105.49,   0.191444,   7242.2,   64,   8,   -0.00189227,   1386.47,   0
-480,    648,   106.271,   106.271,   0.197074,   6875.24,   64,   8,   -0.000975797,   1354.93,   0
-480,    656,   106.739,   106.739,   0.201843,   6373.35,   64,   8,   -0.00148204,   1286.42,   0
-480,    664,   107.534,   107.534,   0.214421,   5755.68,   64,   8,   -0.000887508,   1234.14,   0
-480,    672,   108.418,   108.418,   0.219488,   5082.68,   64,   8,   2.32181e-05,   1115.59,   0
-480,    680,   108.772,   108.772,   0.226339,   4433.65,   64,   8,   0.00518449,   1003.51,   0
-480,    688,   109.805,   109.805,   0.238917,   3867.64,   64,   8,   3.6206e-06,   924.044,   0
-480,    696,   110.533,   110.533,   0.240997,   3403.46,   64,   8,   3.38748e-05,   820.225,   0
-480,    704,   111.181,   111.181,   0.240693,   3029.07,   64,   8,   3.33034e-05,   729.078,   0
-480,    712,   111.765,   111.765,   0.239981,   2720.91,   64,   8,   2.78731e-05,   652.968,   0
-480,    720,   112.292,   112.292,   0.238931,   2457.2,   64,   8,   2.17807e-05,   587.1,   0
-480,    728,   112.756,   112.756,   0.237272,   2223.05,   64,   8,   1.5433e-05,   527.467,   0
-480,    736,   113.144,   113.144,   0.234516,   2011.16,   64,   8,   8.74845e-06,   471.65,   0
-480,    744,   113.444,   113.444,   0.230204,   1821.01,   64,   8,   1.42559e-07,   419.205,   0
-480,    752,   113.647,   113.647,   0.224135,   1656.91,   64,   8,   -7.96806e-06,   371.372,   0
-480,    760,   113.758,   113.758,   0.216432,   1523.46,   64,   8,   -1.27216e-05,   329.726,   0
-480,    768,   113.791,   113.791,   0.207448,   1419.86,   64,   8,   -1.55472e-05,   294.547,   0
-480,    776,   113.767,   113.767,   0.197616,   1337.87,   64,   8,   -1.75062e-05,   264.384,   0
-480,    784,   113.703,   113.703,   0.187365,   1266.89,   64,   8,   -1.88153e-05,   237.371,   0
-480,    792,   113.621,   113.621,   0.177124,   1199.28,   64,   8,   -2.00524e-05,   212.422,   0
-480,    800,   113.541,   113.541,   0.16732,   1132.54,   64,   8,   -2.14342e-05,   189.496,   0
-480,    808,   113.477,   113.477,   0.158262,   1068.39,   64,   8,   -2.30184e-05,   169.085,   0
-480,    816,   113.438,   113.438,   0.150002,   1011.13,   64,   8,   -2.48689e-05,   151.671,   0
-480,    824,   113.426,   113.426,   0.142375,   966.529,   64,   8,   -2.69955e-05,   137.61,   0
-480,    832,   113.443,   113.443,   0.135241,   941.012,   64,   8,   -2.93081e-05,   127.264,   0
-480,    840,   113.497,   113.497,   0.128773,   940.182,   64,   8,   -3.16202e-05,   121.07,   0
-480,    848,   113.602,   113.602,   0.123557,   965.969,   64,   8,   -3.36925e-05,   119.352,   0
-480,    856,   113.775,   113.775,   0.120461,   1013.28,   64,   8,   -3.52793e-05,   122.06,   0
-480,    864,   114.035,   114.035,   0.120283,   1070.34,   64,   8,   -3.62315e-05,   128.744,   0
-480,    872,   114.396,   114.396,   0.12332,   1124.5,   64,   8,   -3.64593e-05,   138.673,   0
-480,    880,   114.858,   114.858,   0.129137,   1167.53,   64,   8,   -3.59058e-05,   150.772,   0
-480,    888,   115.415,   115.415,   0.136741,   1198.09,   64,   8,   -3.46799e-05,   163.828,   0
-480,    896,   116.047,   116.047,   0.145033,   1219.16,   64,   8,   -3.29363e-05,   176.819,   0
-480,    904,   116.732,   116.732,   0.153224,   1234.86,   64,   8,   -3.08249e-05,   189.211,   0
-480,    912,   117.451,   117.451,   0.161003,   1248.58,   64,   8,   -2.85131e-05,   201.025,   0
-480,    920,   118.19,   118.19,   0.168413,   1262.41,   64,   8,   -2.61002e-05,   212.607,   0
-480,    928,   118.941,   118.941,   0.175501,   1277.54,   64,   8,   -2.35917e-05,   224.21,   0
-480,    936,   119.69,   119.69,   0.181988,   1294.29,   64,   8,   -2.08606e-05,   235.545,   0
-480,    944,   120.411,   120.411,   0.187156,   1312.16,   64,   8,   -1.74042e-05,   245.578,   0
-480,    952,   121.066,   121.066,   0.189852,   1330.31,   64,   8,   -1.08282e-05,   252.561,   0
-480,    960,   121.61,   121.61,   0.184052,   1347.97,   64,   8,   -1.30641e-05,   248.097,   0
-480,    968,   121.769,   121.769,   0.167738,   1364.94,   64,   8,   -0.00102729,   228.952,   0
-480,    976,   121.802,   121.802,   0.157132,   1381.74,   64,   8,   -0.00225879,   217.116,   0
-480,    984,   122.362,   122.362,   0.141621,   1399.08,   64,   8,   -0.00129576,   198.14,   0
-480,    992,   121.842,   121.842,   0.132908,   1417.54,   64,   8,   -0.00464155,   188.402,   0
-480,    1000,   122.955,   122.955,   0.151011,   1437.53,   64,   8,   -0.00192325,   217.083,   0
-480,    1008,   123.419,   123.419,   0.156872,   1459.51,   64,   8,   -0.00181054,   228.956,   0
-480,    1016,   123.737,   123.737,   0.154596,   1484.07,   64,   8,   -0.00199972,   229.432,   0
-480,    1024,   124.022,   124.022,   0.151234,   1511.98,   64,   8,   -0.00208172,   228.663,   0
-480,    1032,   124.266,   124.266,   0.147278,   1543.8,   64,   8,   -0.00212398,   227.368,   0
-480,    1040,   124.453,   124.453,   0.141389,   1579.29,   64,   8,   -0.00222669,   223.293,   0
-480,    1048,   124.551,   124.551,   0.133472,   1616.73,   64,   8,   -0.00256964,   215.788,   0
-480,    1056,   124.632,   124.632,   0.123969,   1653.18,   64,   8,   -0.00291614,   204.943,   0
-480,    1064,   124.648,   124.648,   0.11633,   1685.76,   64,   8,   -0.00350656,   196.104,   0
-480,    1072,   124.845,   124.845,   0.112916,   1712.93,   64,   8,   -0.00338576,   193.417,   0
-480,    1080,   124.988,   124.988,   0.110216,   1734.65,   64,   8,   -0.00344435,   191.186,   0
-480,    1088,   125.138,   125.138,   0.107196,   1751.66,   64,   8,   -0.00342659,   187.771,   0
-480,    1096,   125.283,   125.283,   0.103963,   1764.86,   64,   8,   -0.00341613,   183.48,   0
-480,    1104,   125.408,   125.408,   0.0996123,   1774.91,   64,   8,   -0.00349813,   176.803,   0
-480,    1112,   125.498,   125.498,   0.0926489,   1782.27,   64,   8,   -0.00374243,   165.125,   0
-480,    1120,   125.508,   125.508,   0.0826114,   1787.09,   64,   8,   -0.00431269,   147.634,   0
-480,    1128,   125.5,   125.5,   0.0719794,   1789.41,   64,   8,   -0.00498491,   128.801,   0
-480,    1136,   125.547,   125.547,   0.0635623,   1789.27,   64,   8,   -0.00548683,   113.73,   0
-480,    1144,   125.642,   125.642,   0.0576777,   1786.86,   64,   8,   -0.00583067,   103.062,   0
-480,    1152,   125.778,   125.778,   0.053817,   1782.62,   64,   8,   -0.00602563,   95.9354,   0
-480,    1160,   125.956,   125.956,   0.0521904,   1777.07,   64,   8,   -0.0060741,   92.746,   0
-480,    1168,   126.192,   126.192,   0.0532945,   1770.61,   64,   8,   -0.00594137,   94.3636,   0
-480,    1176,   126.491,   126.491,   0.0584274,   1763.43,   64,   8,   -0.00564605,   103.033,   0
-480,    1184,   126.914,   126.914,   0.0685056,   1755.6,   64,   8,   -0.00501912,   120.269,   0
-480,    1192,   127.478,   127.478,   0.0817909,   1747.15,   64,   8,   -0.00402749,   142.901,   0
-480,    1200,   128.151,   128.151,   0.096132,   1738.13,   64,   8,   -0.0028168,   167.09,   0
-480,    1208,   128.887,   128.887,   0.109951,   1728.72,   64,   8,   -0.00155601,   190.075,   0
-480,    1216,   129.636,   129.636,   0.118852,   1719.08,   64,   8,   -0.000401242,   204.317,   0
-480,    1224,   130.223,   130.223,   0.121782,   1709.29,   64,   8,   1.66843e-06,   208.161,   0
-480,    1232,   130.74,   130.74,   0.12401,   1699.13,   64,   8,   -1.69536e-05,   210.709,   0
-480,    1240,   131.31,   131.31,   0.128129,   1687.96,   64,   8,   -6.75744e-06,   216.277,   0
-480,    1248,   131.909,   131.909,   0.132679,   1674.92,   64,   8,   -4.77804e-06,   222.226,   0
-480,    1256,   132.496,   132.496,   0.131438,   1659.27,   64,   8,   4.86519e-06,   218.091,   0
-480,    1264,   132.824,   132.824,   0.123055,   1640.7,   64,   8,   -0.000807035,   201.897,   0
-480,    1272,   133.081,   133.081,   0.116494,   1619.14,   64,   8,   -0.00172217,   188.62,   0
-480,    1280,   133.493,   133.493,   0.112401,   1594.51,   64,   8,   -0.00190464,   179.226,   0
-480,    1288,   133.759,   133.759,   0.106219,   1566.51,   64,   8,   -0.00246703,   166.392,   0
-480,    1296,   134,   134,   0.0994781,   1534.38,   64,   8,   -0.00288129,   152.637,   0
-480,    1304,   134.213,   134.213,   0.0881169,   1496.94,   64,   8,   -0.00311113,   131.906,   0
-480,    1312,   134.161,   134.161,   0.0759572,   1452.8,   64,   8,   -0.00415818,   110.351,   0
-480,    1320,   134.368,   134.368,   0.0772055,   1401.13,   64,   8,   -0.00417891,   108.175,   0
-480,    1328,   134.863,   134.863,   0.0814597,   1342.88,   64,   8,   -0.00310154,   109.39,   0
-480,    1336,   135.046,   135.046,   0.081764,   1281.47,   64,   8,   -0.00315417,   104.778,   0
-480,    1344,   135.376,   135.376,   0.0811146,   1221.79,   64,   8,   -0.00250739,   99.1053,   0
-480,    1352,   135.527,   135.527,   0.0760447,   1167.83,   64,   8,   -0.00244135,   88.8069,   0
-480,    1360,   135.617,   135.617,   0.0681915,   1121.08,   64,   8,   -0.00253647,   76.4484,   0
-480,    1368,   135.692,   135.692,   0.0606709,   1080.98,   64,   8,   -0.00271784,   65.584,   0
-480,    1376,   135.807,   135.807,   0.0577039,   1046.03,   64,   8,   -0.00286535,   60.3602,   0
-480,    1384,   136.064,   136.064,   0.0633398,   1014.8,   64,   8,   -0.00266209,   64.2773,   0
-480,    1392,   136.508,   136.508,   0.0732214,   986.233,   64,   8,   -0.00191436,   72.2134,   0
-480,    1400,   136.971,   136.971,   0.0801854,   959.69,   64,   8,   -0.00117503,   76.9531,   0
-480,    1408,   137.353,   137.353,   0.0834286,   934.858,   64,   8,   -0.000750015,   77.9939,   0
-480,    1416,   137.687,   137.687,   0.0843359,   911.652,   64,   8,   -0.000495256,   76.885,   0
-480,    1424,   137.975,   137.975,   0.0832283,   890.087,   64,   8,   -0.000407442,   74.0805,   0
-480,    1432,   138.211,   138.211,   0.0797561,   870.128,   64,   8,   -0.000513619,   69.398,   0
-480,    1440,   138.382,   138.382,   0.0733779,   851.605,   64,   8,   -0.000845981,   62.489,   0
-480,    1448,   138.477,   138.477,   0.063729,   834.203,   64,   8,   -0.00141305,   53.1629,   0
-480,    1456,   138.497,   138.497,   0.0508027,   817.598,   64,   8,   -0.00219874,   41.5362,   0
-480,    1464,   138.453,   138.453,   0.0358496,   801.591,   64,   8,   -0.00318094,   28.7367,   0
-480,    1472,   138.398,   138.398,   0.0265045,   786.127,   64,   8,   -0.00423408,   20.8359,   0
-480,    1480,   138.517,   138.517,   0.0300714,   771.255,   64,   8,   -0.00472391,   23.1927,   0
-480,    1488,   138.774,   138.774,   0.0383287,   757.101,   64,   8,   -0.0048058,   29.0187,   0
-480,    1496,   139.171,   139.171,   0.0438432,   743.853,   64,   8,   -0.00441515,   32.6129,   0
-480,    1504,   139.549,   139.549,   0.0465213,   731.722,   64,   8,   -0.00409775,   34.0407,   0
-480,    1512,   139.95,   139.95,   0.0476222,   720.823,   64,   8,   -0.00364464,   34.3272,   0
-480,    1520,   140.29,   140.29,   0.0470702,   711.02,   64,   8,   -0.00339639,   33.4678,   0
-480,    1528,   140.614,   140.614,   0.0472268,   701.86,   64,   8,   -0.00322632,   33.1466,   0
-480,    1536,   140.945,   140.945,   0.0485028,   692.739,   64,   8,   -0.00312171,   33.5998,   0
-480,    1544,   141.305,   141.305,   0.0505547,   683.266,   64,   8,   -0.00303552,   34.5423,   0
-480,    1552,   141.694,   141.694,   0.0491732,   673.429,   64,   8,   -0.00293489,   33.1146,   0
-480,    1560,   141.962,   141.962,   0.0451128,   663.533,   64,   8,   -0.00332421,   29.9338,   0
-480,    1568,   142.225,   142.225,   0.0422193,   654.074,   64,   8,   -0.00369764,   27.6145,   0
-480,    1576,   142.486,   142.486,   0.0391802,   645.685,   64,   8,   -0.00402636,   25.2981,   0
-480,    1584,   142.723,   142.723,   0.0356018,   639.137,   64,   8,   -0.00436396,   22.7544,   0
-480,    1592,   142.93,   142.93,   0.0323524,   635.295,   64,   8,   -0.00472806,   20.5533,   0
-480,    1600,   143.114,   143.114,   0.0311967,   634.848,   64,   8,   -0.00510031,   19.8051,   0
-480,    1608,   143.297,   143.297,   0.0333526,   637.731,   64,   8,   -0.00540019,   21.27,   0
-480,    1616,   143.504,   143.504,   0.0390193,   642.511,   64,   8,   -0.00558156,   25.0703,   0
-480,    1624,   143.816,   143.816,   0.045498,   646.456,   64,   8,   -0.00537927,   29.4125,   0
-480,    1632,   144.226,   144.226,   0.0501316,   646.67,   64,   8,   -0.0048687,   32.4186,   0
-480,    1640,   144.702,   144.702,   0.0526941,   641.45,   64,   8,   -0.00419091,   33.8006,   0
-480,    1648,   145.18,   145.18,   0.0550072,   630.592,   64,   8,   -0.00362315,   34.6871,   0
-480,    1656,   145.693,   145.693,   0.0588232,   614.699,   64,   8,   -0.00309461,   36.1586,   0
-480,    1664,   146.265,   146.265,   0.0620871,   594.359,   64,   8,   -0.00252857,   36.9021,   0
-480,    1672,   146.829,   146.829,   0.0629593,   569.657,   64,   8,   -0.00209988,   35.8652,   0
-480,    1680,   147.342,   147.342,   0.0611092,   540.021,   64,   8,   -0.00182681,   33.0003,   0
-480,    1688,   147.766,   147.766,   0.0561495,   504.352,   64,   8,   -0.0016958,   28.3191,   0
-480,    1696,   148.075,   148.075,   0.0485293,   461.542,   64,   8,   -0.00170499,   22.3983,   0
-480,    1704,   148.281,   148.281,   0.0398874,   411.509,   64,   8,   -0.00181897,   16.414,   0
-480,    1712,   148.43,   148.43,   0.0321708,   356.293,   64,   8,   -0.00197106,   11.4622,   0
-480,    1720,   148.553,   148.553,   0.0273862,   300.059,   64,   8,   -0.00218736,   8.21749,   0
-480,    1728,   148.668,   148.668,   0.0283425,   247.396,   64,   8,   -0.00252476,   7.01183,   0
-480,    1736,   148.8,   148.8,   0.0379031,   201.215,   64,   8,   -0.00299669,   7.62666,   0
-480,    1744,   149.139,   149.139,   0.0511596,   162.085,   64,   8,   -0.00294499,   8.29219,   0
-480,    1752,   149.765,   149.765,   0.05492,   129.075,   64,   8,   -0.00196696,   7.0888,   0
-480,    1760,   150.235,   150.235,   0.0499242,   100.893,   64,   8,   -0.00160545,   5.03701,   0
-480,    1768,   150.589,   150.589,   0.0473383,   76.5993,   64,   8,   -0.00162788,   3.62608,   0
-480,    1776,   150.95,   150.95,   0.0480197,   55.8814,   64,   8,   -0.00163183,   2.68341,   0
-480,    1784,   151.337,   151.337,   0.049395,   39.0134,   64,   8,   -0.00160318,   1.92706,   0
-480,    1792,   151.74,   151.74,   0.0508082,   26.5858,   64,   8,   -0.00158338,   1.35077,   0
-480,    1800,   152.17,   152.17,   0.0518587,   18.9825,   64,   8,   -0.00148689,   0.984408,   0
-480,    1808,   152.61,   152.61,   0.0518973,   15.7481,   64,   8,   -0.00131503,   0.817285,   0
-480,    1816,   153.045,   153.045,   0.0501804,   15.3709,   64,   8,   -0.00107563,   0.771316,   0
-480,    1824,   153.425,   153.425,   0.0478787,   15.8532,   64,   8,   -0.000944768,   0.759031,   0
-480,    1832,   153.796,   153.796,   0.0463648,   15.6591,   64,   8,   -0.000764081,   0.726032,   0
-480,    1840,   154.165,   154.165,   0.0429868,   14.1961,   64,   8,   -0.000502114,   0.610244,   0
-480,    1848,   154.453,   154.453,   0.0336889,   11.697,   64,   8,   -0.000445414,   0.394058,   0
-480,    1856,   154.495,   154.495,   0.0322346,   8.86362,   64,   8,   -0.00130388,   0.285716,   0
-480,    1864,   154.762,   154.762,   0.0423888,   6.59525,   64,   8,   -0.00141993,   0.279565,   0
-480,    1872,   155.244,   155.244,   0.0422382,   5.86758,   64,   8,   -0.000888369,   0.247836,   0
-480,    1880,   155.488,   155.488,   0.0464197,   7.6535,   64,   8,   -0.00141213,   0.355273,   0
-480,    1888,   156.224,   156.224,   0.0456955,   12.7463,   64,   8,   8.71641e-06,   0.582446,   0
-480,    1896,   156.494,   156.494,   0.0315433,   21.419,   64,   8,   -2.94257e-06,   0.675627,   0
-480,    1904,   156.307,   156.307,   0.0315433,   128.622,   256,   8,   -2.94257e-06,   4.05715,   0
-472,    0,   80.5018,   80.5018,   0.122856,   4383.53,   64,   8,   -0.0106665,   538.543,   0
-472,    8,   80.8429,   80.8429,   0.122856,   12967,   192,   19.3137,   -0.0106665,   1593.07,   0
-472,    16,   81.0498,   81.0498,   0.134168,   8445.24,   128,   16,   -0.00671216,   1133.08,   0
-472,    24,   81.2935,   81.2935,   0.150072,   8312.02,   128,   16,   -0.00587318,   1247.4,   0
-472,    32,   81.5403,   81.5403,   0.165381,   8184.07,   128,   16,   -0.00503751,   1353.49,   0
-472,    40,   81.7602,   81.7602,   0.177693,   8061.7,   128,   16,   -0.00432107,   1432.5,   0
-472,    48,   81.929,   81.929,   0.185653,   7945.32,   128,   16,   -0.00388917,   1475.07,   0
-472,    56,   82.0397,   82.0397,   0.18907,   7835.56,   128,   16,   -0.00370008,   1481.47,   0
-472,    64,   82.0932,   82.0932,   0.188605,   7733.3,   128,   16,   -0.00377693,   1458.54,   0
-472,    72,   82.1038,   82.1038,   0.185994,   7639.49,   128,   16,   -0.00397518,   1420.9,   0
-472,    80,   82.0878,   82.0878,   0.18301,   7554.63,   128,   16,   -0.00412416,   1382.57,   0
-472,    88,   82.0515,   82.0515,   0.180036,   7478.02,   128,   16,   -0.00423247,   1346.31,   0
-472,    96,   81.9988,   81.9988,   0.176721,   7407.23,   128,   16,   -0.00431578,   1309.02,   0
-472,    104,   81.935,   81.935,   0.172928,   7338.66,   128,   16,   -0.00439065,   1269.06,   0
-472,    112,   81.8678,   81.8678,   0.168864,   7269.24,   128,   16,   -0.00446953,   1227.51,   0
-472,    120,   81.8069,   81.8069,   0.165031,   7197.39,   128,   16,   -0.0045465,   1187.79,   0
-472,    128,   81.7603,   81.7603,   0.161959,   7122.92,   128,   16,   -0.00460277,   1153.62,   0
-472,    136,   81.7327,   81.7327,   0.159911,   7046.2,   128,   16,   -0.0046191,   1126.76,   0
-472,    144,   81.7253,   81.7253,   0.158816,   6967.43,   128,   16,   -0.0045877,   1106.54,   0
-472,    152,   81.7379,   81.7379,   0.158483,   6886.25,   128,   16,   -0.00451603,   1091.35,   0
-472,    160,   81.7707,   81.7707,   0.158884,   6801.68,   128,   16,   -0.004417,   1080.68,   0
-472,    168,   81.8245,   81.8245,   0.160262,   6712.66,   128,   16,   -0.00428907,   1075.78,   0
-472,    176,   81.8987,   81.8987,   0.162958,   6618.91,   128,   16,   -0.00410102,   1078.61,   0
-472,    184,   81.9889,   81.9889,   0.167083,   6522.24,   128,   16,   -0.00380177,   1089.75,   0
-472,    192,   82.086,   82.086,   0.172269,   6427.07,   128,   16,   -0.00335277,   1107.19,   0
-472,    200,   82.177,   82.177,   0.17714,   6339.2,   128,   16,   -0.00276594,   1122.93,   0
-472,    208,   82.2459,   82.2459,   0.179351,   6262.85,   128,   16,   -0.00223822,   1123.25,   0
-472,    216,   82.2883,   82.2883,   0.178076,   6199.05,   128,   16,   -0.00197992,   1103.9,   0
-472,    224,   82.3237,   82.3237,   0.174849,   6146.36,   128,   16,   -0.00184755,   1074.68,   0
