 X,    Y,    Z,    H,	slope,Q, AREA,	L, curve,power, downL
-480,    440,   100.181,   100.181,   0.0758299,   3151.33,   64,   8,   -0.00441007,   238.965,   0
-480,    448,   100.614,   100.614,   0.0775626,   3176.87,   64,   8,   -0.00440946,   246.406,   0
-480,    456,   101.106,   101.106,   0.0782302,   3193.73,   64,   8,   -0.00436051,   249.846,   0
-480,    464,   101.64,   101.64,   0.0779305,   3205.4,   64,   8,   -0.00433956,   249.799,   0
-480,    472,   102.196,   102.196,   0.0770942,   3221.2,   64,   8,   -0.00439541,   248.335,   0
-480,    480,   102.767,   102.767,   0.0759893,   3253.81,   64,   8,   -0.00450108,   247.255,   0
-480,    488,   103.355,   103.355,   0.0743586,   3313.07,   64,   8,   -0.00457887,   246.355,   0
-480,    496,   103.952,   103.952,   0.0718411,   3400.68,   64,   8,   -0.00459431,   244.309,   0
-480,    504,   104.547,   104.547,   0.0682989,   3512.89,   64,   8,   -0.00451159,   239.927,   0
-480,    512,   105.119,   105.119,   0.0639337,   3646.18,   64,   8,   -0.00432711,   233.114,   0
-480,    520,   105.654,   105.654,   0.0592239,   3801.8,   64,   8,   -0.00405995,   225.157,   0
-480,    528,   106.143,   106.143,   0.0546481,   3987.76,   64,   8,   -0.00377045,   217.923,   0
-480,    536,   106.586,   106.586,   0.0504916,   4219.59,   64,   8,   -0.0035203,   213.054,   0
-480,    544,   106.986,   106.986,   0.0466697,   4519.02,   64,   8,   -0.00335403,   210.901,   0
-480,    552,   107.342,   107.342,   0.0432927,   4907.25,   64,   8,   -0.00331395,   212.448,   0
-480,    560,   107.667,   107.667,   0.0402506,   5390.15,   64,   8,   -0.0033535,   216.957,   0
-480,    568,   107.957,   107.957,   0.0373546,   5940.07,   64,   8,   -0.00348823,   221.889,   0
-480,    576,   108.214,   108.214,   0.0340944,   6492.56,   64,   8,   -0.00367221,   221.36,   0
-480,    584,   108.365,   108.365,   0.0360164,   6972.52,   64,   8,   -0.00428586,   251.125,   0
-480,    592,   108.645,   108.645,   0.0402929,   7330.96,   64,   8,   -0.00435669,   295.385,   0
-480,    600,   108.922,   108.922,   0.0417965,   7558.83,   64,   8,   -0.00457012,   315.933,   0
-480,    608,   109.208,   109.208,   0.0420932,   7672.63,   64,   8,   -0.00478479,   322.965,   0
-480,    616,   109.247,   109.247,   0.0522824,   7693.13,   64,   8,   -0.00633143,   402.215,   0
-480,    624,   109.845,   109.845,   0.0567917,   7632.03,   64,   8,   -0.00547041,   433.436,   0
-480,    632,   110.188,   110.188,   0.0507721,   7486.99,   64,   8,   -0.00579909,   380.131,   0
-480,    640,   110.487,   110.487,   0.0548024,   7242.2,   64,   8,   -0.00616358,   396.89,   0
-480,    648,   111.082,   111.082,   0.0547488,   6875.24,   64,   8,   -0.00509337,   376.411,   0
-480,    656,   111.586,   111.586,   0.0473732,   6373.35,   64,   8,   -0.00428834,   301.926,   0
-480,    664,   112.045,   112.045,   0.0322008,   5755.68,   64,   8,   -0.00305758,   185.338,   0
-480,    672,   111.286,   111.286,   0.0552432,   5082.68,   64,   8,   -0.00757536,   280.783,   0
-480,    680,   112.45,   112.45,   0.080328,   4433.65,   64,   8,   -0.00516546,   356.147,   0
-480,    688,   113.464,   113.464,   0.0693311,   3867.64,   64,   8,   -0.00192284,   268.148,   0
-480,    696,   114.058,   114.058,   0.0463669,   3403.46,   64,   8,   -0.00107247,   157.808,   0
-480,    704,   113.796,   113.796,   0.0294477,   3029.07,   64,   8,   -0.00343389,   89.1993,   0
-480,    712,   114.042,   114.042,   0.0290075,   2720.91,   64,   8,   -0.00311425,   78.9269,   0
-480,    720,   114.265,   114.265,   0.0217247,   2457.2,   64,   8,   -0.00276379,   53.382,   0
-480,    728,   114.264,   114.264,   0.01397,   2223.05,   64,   8,   -0.00313801,   31.056,   0
-480,    736,   114.315,   114.315,   0.0161945,   2011.16,   64,   8,   -0.00309293,   32.5698,   0
-480,    744,   114.465,   114.465,   0.0183397,   1821.01,   64,   8,   -0.00257194,   33.3969,   0
-480,    752,   114.565,   114.565,   0.0206946,   1656.91,   64,   8,   -0.00234566,   34.2892,   0
-480,    760,   114.723,   114.723,   0.0262127,   1523.46,   64,   8,   -0.00202727,   39.9341,   0
-480,    768,   114.981,   114.981,   0.0309615,   1419.86,   64,   8,   -0.00153072,   43.9611,   0
-480,    776,   115.288,   115.288,   0.0346366,   1337.87,   64,   8,   -0.00111322,   46.3393,   0
-480,    784,   115.655,   115.655,   0.0359421,   1266.89,   64,   8,   -0.000613221,   45.5347,   0
-480,    792,   115.959,   115.959,   0.0352304,   1199.28,   64,   8,   -0.000490813,   42.2511,   0
-480,    800,   116.251,   116.251,   0.0343845,   1132.54,   64,   8,   -0.000411449,   38.9417,   0
-480,    808,   116.515,   116.515,   0.0293762,   1068.39,   64,   8,   -0.000368212,   31.3852,   0
-480,    816,   116.605,   116.605,   0.0299626,   1011.13,   64,   8,   -0.00110441,   30.296,   0
-480,    824,   116.956,   116.956,   0.0283509,   966.529,   64,   8,   -0.000582554,   27.402,   0
-480,    832,   116.987,   116.987,   0.0254933,   941.012,   64,   8,   -0.00153935,   23.9895,   0
-480,    840,   117.194,   117.194,   0.0336512,   940.182,   64,   8,   -0.0017499,   31.6383,   0
-480,    848,   117.543,   117.543,   0.0375471,   965.969,   64,   8,   -0.00149333,   36.2693,   0
-480,    856,   117.897,   117.897,   0.0367478,   1013.28,   64,   8,   -0.00125735,   37.2357,   0
-480,    864,   118.195,   118.195,   0.0344327,   1070.34,   64,   8,   -0.00120894,   36.8547,   0
-480,    872,   118.456,   118.456,   0.0326392,   1124.5,   64,   8,   -0.00121686,   36.7026,   0
-480,    880,   118.701,   118.701,   0.0310492,   1167.53,   64,   8,   -0.00118463,   36.251,   0
-480,    888,   118.908,   118.908,   0.0324693,   1198.09,   64,   8,   -0.00128885,   38.9011,   0
-480,    896,   119.213,   119.213,   0.0349592,   1219.16,   64,   8,   -0.000962794,   42.6209,   0
-480,    904,   119.504,   119.504,   0.0363099,   1234.86,   64,   8,   -0.000785258,   44.8378,   0
-480,    912,   119.821,   119.821,   0.0384169,   1248.58,   64,   8,   -0.000603323,   47.9665,   0
-480,    920,   120.157,   120.157,   0.0400817,   1262.41,   64,   8,   -0.000482476,   50.5995,   0
-480,    928,   120.497,   120.497,   0.0408069,   1277.54,   64,   8,   -0.000465191,   52.1325,   0
-480,    936,   120.826,   120.826,   0.0404282,   1294.29,   64,   8,   -0.000553684,   52.3258,   0
-480,    944,   121.135,   121.135,   0.0389671,   1312.16,   64,   8,   -0.000701974,   51.131,   0
-480,    952,   121.418,   121.418,   0.0350601,   1330.31,   64,   8,   -0.000829246,   46.6407,   0
-480,    960,   121.61,   121.61,   0.0297848,   1347.97,   64,   8,   -0.00117171,   40.1491,   0
-480,    968,   121.769,   121.769,   0.0239011,   1364.94,   64,   8,   -0.0014238,   32.6236,   0
-480,    976,   121.802,   121.802,   0.0324667,   1381.74,   64,   8,   -0.00224995,   44.8605,   0
-480,    984,   122.362,   122.362,   0.0282111,   1399.08,   64,   8,   -0.000433765,   39.4696,   0
-480,    992,   121.842,   121.842,   0.0450146,   1417.54,   64,   8,   -0.00393242,   63.8099,   0
-480,    1000,   122.955,   122.955,   0.0608449,   1437.53,   64,   8,   -0.000292086,   87.4666,   0
-480,    1008,   123.421,   123.421,   0.0495042,   1459.51,   64,   8,   4.16139e-07,   72.2517,   0
-480,    1016,   123.739,   123.739,   0.0461505,   1484.07,   64,   8,   -4.01202e-05,   68.4906,   0
-480,    1024,   124.023,   124.023,   0.0437576,   1511.98,   64,   8,   -3.01379e-05,   66.1605,   0
-480,    1032,   124.266,   124.266,   0.0407215,   1543.8,   64,   8,   -1.04076e-05,   62.8658,   0
-480,    1040,   124.453,   124.453,   0.035837,   1579.29,   64,   8,   -1.58188e-05,   56.5968,   0
-480,    1048,   124.551,   124.551,   0.0299187,   1616.73,   64,   8,   -0.000223313,   48.3703,   0
-480,    1056,   124.632,   124.632,   0.0233167,   1653.18,   64,   8,   -0.000363469,   38.5468,   0
-480,    1064,   124.648,   124.648,   0.0215742,   1685.76,   64,   8,   -0.000834379,   36.3689,   0
-480,    1072,   124.845,   124.845,   0.023381,   1712.93,   64,   8,   -0.000573793,   40.05,   0
-480,    1080,   124.988,   124.988,   0.0226643,   1734.65,   64,   8,   -0.000691889,   39.3145,   0
-480,    1088,   125.138,   125.138,   0.0222969,   1751.66,   64,   8,   -0.000853043,   39.0566,   0
-480,    1096,   125.283,   125.283,   0.0213229,   1764.86,   64,   8,   -0.00113707,   37.6318,   0
-480,    1104,   125.408,   125.408,   0.0198196,   1774.91,   64,   8,   -0.00161305,   35.1781,   0
-480,    1112,   125.498,   125.498,   0.0192186,   1782.27,   64,   8,   -0.00234926,   34.2527,   0
-480,    1120,   125.508,   125.508,   0.0251317,   1787.09,   64,   8,   -0.00355996,   44.9127,   0
-480,    1128,   125.5,   125.5,   0.0373724,   1789.41,   64,   8,   -0.00501522,   66.8747,   0
-480,    1136,   125.547,   125.547,   0.0502415,   1789.27,   64,   8,   -0.00640658,   89.8956,   0
-480,    1144,   125.642,   125.642,   0.0616139,   1786.86,   64,   8,   -0.00771189,   110.096,   0
-480,    1152,   125.778,   125.778,   0.0717284,   1782.62,   64,   8,   -0.00888924,   127.865,   0
-480,    1160,   125.956,   125.956,   0.0807178,   1777.07,   64,   8,   -0.00987791,   143.441,   0
-480,    1168,   126.192,   126.192,   0.0883268,   1770.61,   64,   8,   -0.010583,   156.392,   0
-480,    1176,   126.491,   126.491,   0.09411,   1763.43,   64,   8,   -0.011,   165.956,   0
-480,    1184,   126.914,   126.914,   0.0968854,   1755.6,   64,   8,   -0.0109213,   170.092,   0
-480,    1192,   127.478,   127.478,   0.0954609,   1747.15,   64,   8,   -0.0103056,   166.784,   0
-480,    1200,   128.151,   128.151,   0.09042,   1738.13,   64,   8,   -0.00931004,   157.162,   0
-480,    1208,   128.887,   128.887,   0.0833274,   1728.72,   64,   8,   -0.00810672,   144.05,   0
-480,    1216,   129.636,   129.636,   0.0753576,   1719.08,   64,   8,   -0.00686286,   129.546,   0
-480,    1224,   130.341,   130.341,   0.0642631,   1709.29,   64,   8,   -0.00569673,   109.844,   0
-480,    1232,   130.74,   130.74,   0.0599863,   1699.13,   64,   8,   -0.00585467,   101.924,   0
-480,    1240,   131.325,   131.325,   0.066146,   1687.96,   64,   8,   -0.00524213,   111.652,   0
-480,    1248,   132.094,   132.094,   0.0629916,   1674.92,   64,   8,   -0.00382735,   105.506,   0
-480,    1256,   132.539,   132.539,   0.0517302,   1659.27,   64,   8,   -0.00366247,   85.8344,   0
-480,    1264,   132.824,   132.824,   0.0440039,   1640.7,   64,   8,   -0.00388075,   72.1973,   0
-480,    1272,   133.081,   133.081,   0.0436399,   1619.14,   64,   8,   -0.00406508,   70.6591,   0
-480,    1280,   133.493,   133.493,   0.0427716,   1594.51,   64,   8,   -0.0034258,   68.1999,   0
-480,    1288,   133.759,   133.759,   0.0380506,   1566.51,   64,   8,   -0.00330516,   59.6065,   0
-480,    1296,   134,   134,   0.0344615,   1534.38,   64,   8,   -0.00312066,   52.8771,   0
-480,    1304,   134.213,   134.213,   0.0253731,   1496.94,   64,   8,   -0.00288997,   37.9821,   0
-480,    1312,   134.161,   134.161,   0.0233218,   1452.8,   64,   8,   -0.00389601,   33.8818,   0
-480,    1320,   134.368,   134.368,   0.0363624,   1401.13,   64,   8,   -0.00401234,   50.9483,   0
-480,    1328,   134.863,   134.863,   0.0373831,   1342.88,   64,   8,   -0.00310768,   50.2008,   0
-480,    1336,   135.046,   135.046,   0.0336257,   1281.47,   64,   8,   -0.00374188,   43.0903,   0
-480,    1344,   135.376,   135.376,   0.031446,   1221.79,   64,   8,   -0.00359886,   38.4205,   0
-480,    1352,   135.527,   135.527,   0.0245368,   1167.83,   64,   8,   -0.00415957,   28.6547,   0
-480,    1360,   135.617,   135.617,   0.0237926,   1121.08,   64,   8,   -0.00482277,   26.6735,   0
-480,    1368,   135.692,   135.692,   0.0296522,   1080.98,   64,   8,   -0.00548792,   32.0535,   0
-480,    1376,   135.807,   135.807,   0.0384238,   1046.03,   64,   8,   -0.00602529,   40.1926,   0
-480,    1384,   136.064,   136.064,   0.0456487,   1014.8,   64,   8,   -0.0060868,   46.3243,   0
-480,    1392,   136.508,   136.508,   0.0470767,   986.233,   64,   8,   -0.00543212,   46.4286,   0
-480,    1400,   136.971,   136.971,   0.0430225,   959.69,   64,   8,   -0.00467232,   41.2882,   0
-480,    1408,   137.353,   137.353,   0.0382582,   934.858,   64,   8,   -0.00413578,   35.766,   0
-480,    1416,   137.687,   137.687,   0.0346449,   911.652,   64,   8,   -0.00365852,   31.5841,   0
-480,    1424,   137.975,   137.975,   0.0310907,   890.087,   64,   8,   -0.00326031,   27.6735,   0
-480,    1432,   138.211,   138.211,   0.0268145,   870.128,   64,   8,   -0.00299206,   23.332,   0
-480,    1440,   138.382,   138.382,   0.0213943,   851.605,   64,   8,   -0.00292518,   18.2195,   0
-480,    1448,   138.477,   138.477,   0.0158479,   834.203,   64,   8,   -0.00312119,   13.2204,   0
-480,    1456,   138.497,   138.497,   0.0158357,   817.598,   64,   8,   -0.003612,   12.9472,   0
-480,    1464,   138.453,   138.453,   0.0260437,   801.591,   64,   8,   -0.00440633,   20.8764,   0
-480,    1472,   138.398,   138.398,   0.0400955,   786.127,   64,   8,   -0.00539525,   31.5201,   0
-480,    1480,   138.517,   138.517,   0.0512781,   771.255,   64,   8,   -0.00584687,   39.5485,   0
-480,    1488,   138.774,   138.774,   0.0568423,   757.101,   64,   8,   -0.00595653,   43.0353,   0
-480,    1496,   139.171,   139.171,   0.0571986,   743.853,   64,   8,   -0.00560724,   42.5473,   0
-480,    1504,   139.549,   139.549,   0.0553013,   731.722,   64,   8,   -0.00543213,   40.4652,   0
-480,    1512,   139.95,   139.95,   0.0539224,   720.823,   64,   8,   -0.00518901,   38.8685,   0
-480,    1520,   140.366,   140.366,   0.0516929,   711.02,   64,   8,   -0.00493472,   36.7547,   0
-480,    1528,   140.767,   140.767,   0.0486467,   701.86,   64,   8,   -0.00478682,   34.1432,   0
-480,    1536,   141.129,   141.129,   0.0454018,   692.739,   64,   8,   -0.00480392,   31.4516,   0
-480,    1544,   141.442,   141.442,   0.0427885,   683.266,   64,   8,   -0.00498629,   29.2359,   0
-480,    1552,   141.709,   141.709,   0.0418535,   673.429,   64,   8,   -0.00529125,   28.1854,   0
-480,    1560,   141.962,   141.962,   0.0425858,   663.533,   64,   8,   -0.00557721,   28.2571,   0
-480,    1568,   142.225,   142.225,   0.0435135,   654.074,   64,   8,   -0.00574364,   28.4611,   0
-480,    1576,   142.486,   142.486,   0.0440229,   645.685,   64,   8,   -0.0058673,   28.4249,   0
-480,    1584,   142.723,   142.723,   0.0450714,   639.137,   64,   8,   -0.00605406,   28.8068,   0
-480,    1592,   142.93,   142.93,   0.0478638,   635.295,   64,   8,   -0.00637234,   30.4076,   0
-480,    1600,   143.114,   143.114,   0.0529958,   634.848,   64,   8,   -0.00685441,   33.6443,   0
-480,    1608,   143.297,   143.297,   0.0599994,   637.731,   64,   8,   -0.0074442,   38.2635,   0
-480,    1616,   143.504,   143.504,   0.0676181,   642.511,   64,   8,   -0.00809213,   43.4454,   0
-480,    1624,   143.816,   143.816,   0.0732234,   646.456,   64,   8,   -0.00842555,   47.3357,   0
-480,    1632,   144.226,   144.226,   0.0749355,   646.67,   64,   8,   -0.00842876,   48.4586,   0
-480,    1640,   144.702,   144.702,   0.073357,   641.45,   64,   8,   -0.00813669,   47.0548,   0
-480,    1648,   145.18,   145.18,   0.0706824,   630.592,   64,   8,   -0.00777883,   44.5718,   0
-480,    1656,   145.693,   145.693,   0.0681913,   614.699,   64,   8,   -0.00722601,   41.9171,   0
-480,    1664,   146.265,   146.265,   0.0643153,   594.359,   64,   8,   -0.00640309,   38.2264,   0
-480,    1672,   146.829,   146.829,   0.0587027,   569.657,   64,   8,   -0.00559461,   33.4404,   0
-480,    1680,   147.342,   147.342,   0.0522412,   540.021,   64,   8,   -0.00495303,   28.2114,   0
-480,    1688,   147.766,   147.766,   0.0451575,   504.352,   64,   8,   -0.00461836,   22.7753,   0
-480,    1696,   148.075,   148.075,   0.0387182,   461.542,   64,   8,   -0.00471012,   17.8701,   0
-480,    1704,   148.281,   148.281,   0.0360722,   411.509,   64,   8,   -0.00523144,   14.844,   0
-480,    1712,   148.43,   148.43,   0.0394848,   356.293,   64,   8,   -0.00605511,   14.0682,   0
-480,    1720,   148.553,   148.553,   0.0480318,   300.059,   64,   8,   -0.00708915,   14.4124,   0
-480,    1728,   148.668,   148.668,   0.060017,   247.396,   64,   8,   -0.00825176,   14.848,   0
-480,    1736,   148.8,   148.8,   0.0733195,   201.215,   64,   8,   -0.00947072,   14.753,   0
-480,    1744,   149.139,   149.139,   0.0824615,   162.085,   64,   8,   -0.00995903,   13.3657,   0
-480,    1752,   149.765,   149.765,   0.0806038,   129.075,   64,   8,   -0.00924053,   10.4039,   0
-480,    1760,   150.312,   150.312,   0.0725474,   100.893,   64,   8,   -0.00878831,   7.31952,   0
-480,    1768,   150.808,   150.808,   0.0665038,   76.5993,   64,   8,   -0.00832863,   5.09415,   0
-480,    1776,   151.27,   151.27,   0.0618308,   55.8814,   64,   8,   -0.00781443,   3.45519,   0
-480,    1784,   151.711,   151.711,   0.0580272,   39.0134,   64,   8,   -0.00724305,   2.26384,   0
-480,    1792,   152.142,   152.142,   0.0544193,   26.5858,   64,   8,   -0.00660285,   1.44678,   0
-480,    1800,   152.55,   152.55,   0.0494581,   18.9825,   64,   8,   -0.00591098,   0.938838,   0
-480,    1808,   152.673,   152.673,   0.055701,   15.7481,   64,   8,   -0.00661049,   0.877186,   0
-480,    1816,   153.334,   153.334,   0.0575498,   15.3709,   64,   8,   -0.00499405,   0.88459,   0
-480,    1824,   153.69,   153.69,   0.0493841,   15.8532,   64,   8,   -0.004933,   0.782896,   0
-480,    1832,   153.986,   153.986,   0.0493416,   15.6591,   64,   8,   -0.00512765,   0.772647,   0
-480,    1840,   154.229,   154.229,   0.0532313,   14.1961,   64,   8,   -0.00567662,   0.755676,   0
-480,    1848,   154.453,   154.453,   0.0614096,   11.697,   64,   8,   -0.00641699,   0.718307,   0
-480,    1856,   154.495,   154.495,   0.0783716,   8.86362,   64,   8,   -0.00820041,   0.694656,   0
-480,    1864,   154.762,   154.762,   0.0970823,   6.59525,   64,   8,   -0.00932046,   0.640282,   0
-480,    1872,   155.244,   155.244,   0.109537,   5.86758,   64,   8,   -0.00987119,   0.642716,   0
-480,    1880,   155.488,   155.488,   0.129736,   7.6535,   64,   8,   -0.0123612,   0.992932,   0
-480,    1888,   157.38,   157.38,   0.116453,   12.7463,   64,   8,   -0.00724642,   1.48434,   0
-480,    1896,   157.775,   157.775,   0.093298,   21.419,   64,   8,   -0.00674185,   1.99835,   0
-480,    1904,   158.473,   158.473,   0.093298,   128.622,   256,   8,   -0.00674185,   12.0001,   0
-472,    0,   99.4961,   99.4961,   0.0562197,   4383.53,   64,   8,   -0.0007344,   246.441,   0
-472,    8,   99.1121,   99.1121,   0.0562197,   12967,   192,   19.3137,   -0.0007344,   729.001,   0
-472,    16,   98.8121,   98.8121,   0.0738455,   8445.24,   128,   19.3137,   -9.72287e-05,   623.643,   0
-472,    24,   98.4749,   98.4749,   0.0822438,   8312.02,   128,   19.3137,   -0.00131318,   683.612,   0
-472,    32,   98.1949,   98.1949,   0.0907201,   8184.07,   128,   19.3137,   -3.10499e-05,   742.46,   0
-472,    40,   97.8316,   97.8316,   0.0953522,   8061.7,   128,   19.3137,   -0.000278365,   768.701,   0
-472,    48,   97.4101,   97.4101,   0.0737439,   7945.32,   128,   19.3137,   -0.00311773,   585.919,   0
-472,    56,   97.2166,   97.2166,   0.0720237,   7835.56,   128,   16,   -0.00016064,   564.346,   0
-472,    64,   96.9727,   96.9727,   0.0807461,   7733.3,   128,   16,   -0.00041654,   624.434,   0
-472,    72,   96.7189,   96.7189,   0.073989,   7639.49,   128,   16,   -0.0004953,   565.239,   0
-472,    80,   96.4773,   96.4773,   0.0656853,   7554.63,   128,   16,   -0.00055408,   496.229,   0
-472,    88,   96.2601,   96.2601,   0.0566391,   7478.02,   128,   16,   -0.000606763,   423.548,   0
-472,    96,   96.0761,   96.0761,   0.0472833,   7407.23,   128,   16,   -0.000655512,   350.238,   0
-472,    104,   95.933,   95.933,   0.0381273,   7338.66,   128,   16,   -0.000699702,   279.804,   0
-472,    112,   95.8365,   95.8365,   0.0298533,   7269.24,   128,   16,   -0.000737705,   217.011,   0
-472,    120,   95.789,   95.789,   0.0232581,   7197.39,   128,   16,   -0.000767645,   167.397,   0
-472,    128,   95.7897,   95.7897,   0.019078,   7122.92,   128,   16,   -0.000787618,   135.891,   0
-472,    136,   95.835,   95.835,   0.0176237,   7046.2,   128,   19.3137,   -0.000795923,   124.18,   0
-472,    144,   95.9215,   95.9215,   0.0186157,   6967.43,   128,   19.3137,   -0.000791323,   129.704,   0
-472,    152,   96.0475,   96.0475,   0.0215432,   6886.25,   128,   19.3137,   -0.000772997,   148.352,   0
-472,    160,   96.2129,   96.2129,   0.0257299,   6801.68,   128,   19.3137,   -0.000740477,   175.007,   0
-472,    168,   96.4153,   96.4153,   0.0301832,   6712.66,   128,   19.3137,   -0.000693862,   202.61,   0
-472,    176,   96.6461,   96.6461,   0.0338625,   6618.91,   128,   19.3137,   -0.000634099,   224.133,   0
-472,    184,   96.8907,   96.8907,   0.0361268,   6522.24,   128,   19.3137,   -0.000562542,   235.628,   0
-472,    192,   97.1334,   97.1334,   0.0369046,   6427.07,   128,   19.3137,   -0.000478791,   237.189,   0
-472,    200,   97.3613,   97.3613,   0.0356115,   6339.2,   128,   19.3137,   -0.000367509,   225.749,   0
