-480 0 99.733859021845
-472 0 99.970958207996
-464 0 99.848361824128
-456 0 99.511125308564
-448 0 99.39327078191
-440 0 98.799444796124
-432 0 98.737045042339
-424 0 98.076498489002
-416 0 98.629918724016
-408 0 97.64350764242
-400 0 95.765651752204
-392 0 93.390333848759
-384 0 90.0683215505
-376 0 86.934792871571
-368 0 84.647491632148
-360 0 80.815793165247
-352 0 79.21130571027
-344 0 76.483461106495
-336 0 73.650382141697
-328 0 71.910602728537
-320 0 69.563979193146
-312 0 68.822633247039
-304 0 67.010316883817
-296 0 65.45661878348
-288 0 62.926499999304
-280 0 61.888489737162
-272 0 58.718652603608
-264 0 57.027167631092
-256 0 56.306707245459
-248 0 54.127003455378
-240 0 52.109677839828
-232 0 51.171107646481
-224 0 48.57897880479
-216 0 45.4554995605
-208 0 45.298186416817
-200 0 43.144613119885
-192 0 40.434022110797
-184 0 37.910885111637
-176 0 36.880321002184
-168 0 35.225273105466
-160 0 34.344239178673
-152 0 32.269859233192
-144 0 31.106624552674
-136 0 39.538093479781
-128 0 43.60427843596
-120 0 45.816960603638
-112 0 53.442631100583
-104 0 48.152078800938
-96 0 33.82412217104
-88 0 16.958221058414
-80 0 14.477541725602
-72 0 9.2532769879121
-64 0 9.3621042563111
-56 0 6.7033474982608
-48 0 2.782423040396
-40 0 2.0019288570177
-32 0 -1.5429900770268
-24 0 -2.7028179012524
-16 0 -1.7865883197302
-8 0 -0.59935488574517
0 0 0.00099866398275128
8 0 2.3436352222153
16 0 5.1014584029542
24 0 5.6698410664975
32 0 6.9278044530609
40 0 6.958038540817
48 0 9.3149619819313
56 0 10.534354886481
64 0 12.495614991474
72 0 57.816642557729
80 0 62.297181303992
88 0 57.786751462799
96 0 59.165845764542
104 0 59.622327203862
112 0 57.048454549493
120 0 37.852066863955
128 0 30.553976778705
136 0 28.962527537848
144 0 30.399877742685
152 0 31.690505156227
160 0 33.825130805035
168 0 34.51551893791
176 0 36.12949073498
184 0 37.325131458355
192 0 38.83652438257
200 0 40.811951193143
208 0 42.668858549429
216 0 45.363115097521
224 0 49.426156892612
232 0 58.395243346386
240 0 60.855671804815
248 0 75.365009024052
256 0 75.853851155211
264 0 77.215881094368
272 0 76.581380636796
280 0 76.729907975377
288 0 87.158326317414
296 0 87.413329084589
304 0 89.837222460747
312 0 91.15810087568
320 0 92.804190645157
328 0 95.215815712357
336 0 97.274264335015
344 0 99.59749292476
352 0 102.1251732249
360 0 103.34008892221
368 0 106.70744574463
376 0 107.60509063362
384 0 110.01613385375
392 0 111.9827346021
400 0 114.92228207584
408 0 116.46751337221
416 0 118.10619196572
424 0 122.15630821947
432 0 128.34450386265
440 0 129.74770975703
448 0 132.90449934761
456 0 133.34049916036
464 0 135.30914069996
472 0 136.99049907742
480 0 139.60675643147
-480 8 99.386601066791
-472 8 99.836327261568
-464 8 99.006393218308
-456 8 99.907810320259
-448 8 98.642962259327
-440 8 97.443718022709
-432 8 97.791130230238
-424 8 96.981591520939
-416 8 96.163710607807
-408 8 95.685669967143
-400 8 90.655826136669
-392 8 87.808927223763
-384 8 87.662554637605
-376 8 84.677531561518
-368 8 82.442110348215
-360 8 80.314435522378
-352 8 79.599499106677
-344 8 76.949473823732
-336 8 74.482756485151
-328 8 72.306486077635
-320 8 70.099672832547
-312 8 68.401924205853
-304 8 66.025664296445
-296 8 63.545051230204
-288 8 62.795242778399
-280 8 60.252895910065
-272 8 58.296878861166
-264 8 55.824428732419
-256 8 56.011300915275
-248 8 52.407988073431
-240 8 50.182347818893
-232 8 48.556187807402
-224 8 46.91342134972
-216 8 44.640446515853
-208 8 42.79755858244
-200 8 42.119031121202
-192 8 39.575799110906
-184 8 39.162635360423
-176 8 36.085060580571
-168 8 34.435265123272
-160 8 32.83069106917
-152 8 31.03560595298
-144 8 29.297677304562
-136 8 30.050136798167
-128 8 32.123177017291
-120 8 41.463085394474
-112 8 41.959676947228
-104 8 17.38621210648
-96 8 16.177380520902
-88 8 14.695523000706
-80 8 13.953379728357
-72 8 11.443096891506
-64 8 9.624946003168
-56 8 7.5226833614637
-48 8 5.5118806040268
-40 8 2.6013054753561
-32 8 0.2694487804024
-24 8 -1.4484361750694
-16 8 -1.5197610126841
-8 8 -0.84585327612931
0 8 0.74513756913523
8 8 -0.4209653573631
16 8 5.6500578398548
24 8 6.5194404068039
32 8 8.3646059322521
40 8 8.916742631382
48 8 10.526652446451
56 8 11.832158228369
64 8 13.769035900544
72 8 28.475716892508
80 8 68.714246676358
88 8 65.866130941904
96 8 62.823242358855
104 8 60.349928973098
112 8 56.440316193356
120 8 43.567417756363
128 8 29.236388870166
136 8 27.393691435429
144 8 28.767079657592
152 8 31.671193171151
160 8 34.07048763772
168 8 35.58470265598
176 8 37.723230447507
184 8 39.446160666448
192 8 40.304856102526
200 8 41.896399319639
208 8 42.364704108029
216 8 43.554682884836
224 8 46.0198976094
232 8 47.246207099801
240 8 50.840092363396
248 8 58.127240846792
256 8 69.152182605636
264 8 71.178033857138
272 8 72.79499764702
280 8 71.004250210527
288 8 76.295309338283
296 8 81.688534557729
304 8 87.303317638305
312 8 89.226633112792
320 8 90.962795038191
328 8 94.157184876941
336 8 97.686853627362
344 8 99.154257120332
352 8 101.7997287277
360 8 104.48867066061
368 8 105.65348139146
376 8 109.7865885091
384 8 109.56931911452
392 8 114.5294482872
400 8 114.06170778892
408 8 116.19722036503
416 8 118.05448744814
424 8 121.37966942852
432 8 125.11830430682
440 8 128.5202222197
448 8 131.60951431669
456 8 132.45888866953
464 8 134.64088106244
472 8 135.42763626066
480 8 137.77392767726
-480 16 99.713019613892
-472 16 98.687369602405
-464 16 99.294317479737
-456 16 98.717390064502
-448 16 98.806199996898
-440 16 97.383483159851
-432 16 96.423747905265
-424 16 94.303940231145
